diagnostic_name_zh,variant,record_scope,offset,reference_subset,final_verdict,generation_stage,cases,fresh_available_count,fresh_global_rank_ci95_high,fresh_global_rank_ci95_low,fresh_global_rank_metric_task_group_count,fresh_global_rank_metric_transition_count,fresh_global_rank_task_group_macro,fresh_global_rank_transition_micro,fresh_in_top2_ci95_high,fresh_in_top2_ci95_low,fresh_in_top2_metric_task_group_count,fresh_in_top2_metric_transition_count,fresh_in_top2_task_group_macro,fresh_in_top2_transition_micro,fresh_in_top4_ci95_high,fresh_in_top4_ci95_low,fresh_in_top4_metric_task_group_count,fresh_in_top4_metric_transition_count,fresh_in_top4_task_group_macro,fresh_in_top4_transition_micro,global_rank_improvement_ci95_high,global_rank_improvement_ci95_low,global_rank_improvement_metric_task_group_count,global_rank_improvement_metric_transition_count,global_rank_improvement_task_group_macro,global_rank_improvement_transition_micro,normal_steps,outside_to_top2_ci95_high,outside_to_top2_ci95_low,outside_to_top2_metric_task_group_count,outside_to_top2_metric_transition_count,outside_to_top2_task_group_macro,outside_to_top2_transition_micro,outside_to_top4_ci95_high,outside_to_top4_ci95_low,outside_to_top4_metric_task_group_count,outside_to_top4_metric_transition_count,outside_to_top4_task_group_macro,outside_to_top4_transition_micro,right_neighbor_count,right_neighbor_still_mask_ci95_high,right_neighbor_still_mask_ci95_low,right_neighbor_still_mask_metric_task_group_count,right_neighbor_still_mask_metric_transition_count,right_neighbor_still_mask_task_group_macro,right_neighbor_still_mask_transition_micro,source_right_neighbor_in_top2_ci95_high,source_right_neighbor_in_top2_ci95_low,source_right_neighbor_in_top2_metric_task_group_count,source_right_neighbor_in_top2_metric_transition_count,source_right_neighbor_in_top2_task_group_macro,source_right_neighbor_in_top2_transition_micro,source_right_neighbor_in_top4_ci95_high,source_right_neighbor_in_top4_ci95_low,source_right_neighbor_in_top4_metric_task_group_count,source_right_neighbor_in_top4_metric_transition_count,source_right_neighbor_in_top4_task_group_macro,source_right_neighbor_in_top4_transition_micro,source_top2_with_fresh_count,source_top4_with_fresh_count,stale_global_rank_ci95_high,stale_global_rank_ci95_low,stale_global_rank_metric_task_group_count,stale_global_rank_metric_transition_count,stale_global_rank_task_group_macro,stale_global_rank_transition_micro,stale_in_top2_ci95_high,stale_in_top2_ci95_low,stale_in_top2_metric_task_group_count,stale_in_top2_metric_transition_count,stale_in_top2_task_group_macro,stale_in_top2_transition_micro,stale_in_top4_ci95_high,stale_in_top4_ci95_low,stale_in_top4_metric_task_group_count,stale_in_top4_metric_transition_count,stale_in_top4_task_group_macro,stale_in_top4_transition_micro,task_groups,top2_retained_ci95_high,top2_retained_ci95_low,top2_retained_metric_task_group_count,top2_retained_metric_transition_count,top2_retained_task_group_macro,top2_retained_transition_micro,top4_retained_ci95_high,top4_retained_ci95_low,top4_retained_metric_task_group_count,top4_retained_metric_transition_count,top4_retained_task_group_macro,top4_retained_transition_micro,transitions
全局置信度逐词刷新诊断,C1,stable_target_global_rank,3,predecessor_correct,pass,early,828,,7.427826591050256,3.634837568623553,144,3325,5.375059504652048,2.5016541353383457,0.9529227439552859,0.8860753045734556,144,3325,0.9224941218778899,0.9735338345864661,0.953725480343722,0.8869441987230913,144,3325,0.9224941218778899,0.9735338345864661,6.3412180547458314,2.1589733424274953,144,3325,4.331245467699393,5.755187969924812,,0.9503014458264406,0.8827007356025188,144,3325,0.9191029748976918,0.9720300751879699,0.10927091608014132,0.06235898300269189,144,3325,0.08345391890018933,0.06466165413533835,,,,,,,,,,,,,,,,,,,,,,11.138643724864206,8.455390197058609,144,3325,9.706304972351441,8.256842105263157,0.008668736943386383,0.00030193236714975844,144,3325,0.0033911469801980424,0.0015037593984962407,0.9165569255760535,0.8622453022181835,144,3325,0.8912737543938754,0.9218045112781955,144,0.008633521707866888,0.00033068783068783067,144,3325,0.0033911469801980424,0.0015037593984962407,0.875559004235583,0.7991919427526991,144,3325,0.8390402029777005,0.9088721804511278,3325
全局置信度逐词刷新诊断,C1,stable_target_global_rank,3,predecessor_correct,pass,middle,7,,2.9375,1.0,6,47,1.6458333333333333,1.6595744680851063,1.0,0.9375,6,47,0.9791666666666666,0.9787234042553191,1.0,0.9375,6,47,0.9791666666666666,0.9787234042553191,3.1875,3.0,6,47,3.0625,3.0638297872340425,,1.0,0.9375,6,47,0.9791666666666666,0.9787234042553191,0.0625,0.0,6,47,0.020833333333333332,0.02127659574468085,,,,,,,,,,,,,,,,,,,,,,6.125,4.0,6,47,4.708333333333333,4.723404255319149,0.0,0.0,6,47,0.0,0.0,1.0,0.9375,6,47,0.9791666666666666,0.9787234042553191,6,0.0,0.0,6,47,0.0,0.0,1.0,0.875,6,47,0.9583333333333334,0.9574468085106383,47
全局置信度逐词刷新诊断,C1,stable_target_global_rank,3,predecessor_correct,pass,late,1,,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1,1,1.0,1.0,3.0,3.0,1,1,3.0,3.0,,1.0,1.0,1,1,1.0,1.0,0.0,0.0,1,1,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,1,1,4.0,4.0,0.0,0.0,1,1,0.0,0.0,1.0,1.0,1,1,1.0,1.0,1,0.0,0.0,1,1,0.0,0.0,1.0,1.0,1,1,1.0,1.0,1
全局置信度逐词刷新诊断,C1,stable_target_global_rank,3,predecessor_correct,fail,all,53,,14.153963748290012,6.064426403225137,43,165,9.829740289350413,7.260606060606061,0.9041090008942267,0.7523097362623697,43,165,0.8342984762615406,0.8787878787878788,0.9044262366680287,0.754639355742297,43,165,0.8342984762615406,0.8787878787878788,6.509126766985864,-1.2535337422495425,43,165,2.6406351969963464,3.8666666666666667,,0.892763093609537,0.741927791201047,43,165,0.8218953754863468,0.8666666666666667,0.1565186751233263,0.04224806201550387,43,165,0.0941508104298802,0.09696969696969697,,,,,,,,,,,,,,,,,,,,,,16.45123369590965,8.967085691041746,43,165,12.470375486346759,11.127272727272727,0.03255813953488372,0.0,43,165,0.012403100775193798,0.012121212121212121,0.8887734808511143,0.7191709675413506,43,165,0.8100736700599901,0.8484848484848485,43,0.03255813953488372,0.0,43,165,0.012403100775193798,0.012121212121212121,0.8212953146374828,0.6517134173965569,43,165,0.7401476658316604,0.7818181818181819,165
全局置信度逐词刷新诊断,C1,stable_target_global_rank,3,predecessor_correct,fail,early,53,,14.153963748290012,6.064426403225137,43,165,9.829740289350413,7.260606060606061,0.9041090008942267,0.7523097362623697,43,165,0.8342984762615406,0.8787878787878788,0.9044262366680287,0.754639355742297,43,165,0.8342984762615406,0.8787878787878788,6.509126766985864,-1.2535337422495425,43,165,2.6406351969963464,3.8666666666666667,,0.892763093609537,0.741927791201047,43,165,0.8218953754863468,0.8666666666666667,0.1565186751233263,0.04224806201550387,43,165,0.0941508104298802,0.09696969696969697,,,,,,,,,,,,,,,,,,,,,,16.45123369590965,8.967085691041746,43,165,12.470375486346759,11.127272727272727,0.03255813953488372,0.0,43,165,0.012403100775193798,0.012121212121212121,0.8887734808511143,0.7191709675413506,43,165,0.8100736700599901,0.8484848484848485,43,0.03255813953488372,0.0,43,165,0.012403100775193798,0.012121212121212121,0.8212953146374828,0.6517134173965569,43,165,0.7401476658316604,0.7818181818181819,165
全局置信度逐词刷新诊断,C1,stable_target_global_rank,3,overall,all,all,1011,,4.901023281734112,3.4660280503895744,162,6145,4.132804373217343,3.0489829129373476,0.9538927559132374,0.9287106997977925,162,6145,0.9423422137200886,0.9615947925142392,0.9540635287532451,0.9288612998646442,162,6145,0.9423422137200886,0.9615947925142392,8.08981584471162,6.186138283799549,162,6145,7.14593410321341,7.464605370219691,,0.9484884476820279,0.923054939884152,162,6145,0.9366930172463226,0.9568755085435313,0.13520302702610856,0.10480950261364029,162,6145,0.11968515784731165,0.1096826688364524,,,,,,,,,,,,,,,,,,,,,,12.088579858305497,10.479976842803314,162,6145,11.278738476430755,10.513588283157038,0.008478503168687082,0.0034429051509210612,162,6145,0.005777797296811141,0.004882017900732303,0.8714028483431452,0.835943972184951,162,6145,0.8542574784591124,0.8720911310008137,162,0.00825176675845853,0.0033305199015162545,162,6145,0.005649196473765874,0.004719283970707893,0.841469712486554,0.8025837536414061,162,6145,0.8226570558727769,0.8519121236777868,6145
全局置信度逐词刷新诊断,C1,stable_target_global_rank,3,overall,all,early,1010,,4.934337506190463,3.4920689942035685,162,5945,4.162499524014096,3.0736753574432294,0.9538601381182334,0.9285769806843741,162,5945,0.9422999370539419,0.9618166526492851,0.9541350221825313,0.9287914030532447,162,5945,0.9422999370539419,0.9618166526492851,8.11621757025789,6.2160614952429984,162,5945,7.175296149897523,7.535407905803196,,0.9486103588332622,0.9229011892678018,162,5945,0.9366481028686512,0.9572750210260723,0.13491454357093333,0.10457913402353836,162,5945,0.11940496324236692,0.10984020185029436,,,,,,,,,,,,,,,,,,,,,,12.152221233541876,10.538313157894029,162,5945,11.33779567391162,10.609083263246426,0.008555515364833904,0.0033708280072871828,162,5945,0.005780435008335849,0.004709840201850294,0.8715002829764757,0.8361675649559481,162,5945,0.854358985178307,0.8719932716568545,162,0.008287015418916724,0.00327947208568604,162,5945,0.005651834185290581,0.004541631623212783,0.8419606712508679,0.8026898659937787,162,5945,0.8228949738115747,0.8519764507989908,5945
全局置信度逐词刷新诊断,C1,stable_target_global_rank,3,overall,all,middle,28,,4.781141493055553,1.4791666666666667,24,196,2.8417245370370368,2.336734693877551,0.9849537037037037,0.8862847222222223,24,196,0.9415509259259259,0.9540816326530612,0.984375,0.8865740740740741,24,196,0.9415509259259259,0.9540816326530612,7.150553561702459,2.2430260368036103,24,196,4.747771747587923,5.423469387755102,,0.9814008763227514,0.8848379629629631,24,196,0.9385747354497355,0.9489795918367347,0.1647901591192032,0.051743697478991595,24,196,0.10390989729225024,0.10714285714285714,,,,,,,,,,,,,,,,,,,,,,9.643760686566294,5.750386795343138,24,196,7.589496284624961,7.760204081632653,0.008928571428571428,0.0,24,196,0.002976190476190476,0.00510204081632653,0.9396009011243386,0.8107958634842826,24,196,0.8804651027077496,0.8724489795918368,24,0.008928571428571428,0.0,24,196,0.002976190476190476,0.00510204081632653,0.9079712423163712,0.7594318977591037,24,196,0.8376410286336756,0.8469387755102041,196
全局置信度逐词刷新诊断,C1,stable_target_global_rank,3,overall,all,late,3,,2.0,1.0,3,4,1.3333333333333333,1.25,1.0,1.0,3,4,1.0,1.0,1.0,1.0,3,4,1.0,1.0,3.0,0.0,3,4,2.0,2.25,,1.0,0.0,3,4,0.6666666666666666,0.75,0.0,0.0,3,4,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,3,4,3.3333333333333335,3.5,1.0,0.0,3,4,0.3333333333333333,0.25,1.0,1.0,3,4,1.0,1.0,3,1.0,0.0,3,4,0.3333333333333333,0.25,1.0,1.0,3,4,1.0,1.0,4
全局置信度逐词刷新诊断,C1,stable_target_global_rank,3,overall,pass,all,933,,5.672408400577056,3.313469087917185,151,5474,4.349465536482581,2.8343076360979174,0.9580890102785968,0.9181410457663021,151,5474,0.9403604749205421,0.9662038728534892,0.9581891470610389,0.9185130330763714,151,5474,0.9403604749205421,0.9662038728534892,7.442102325992387,4.394672064828172,151,5474,6.042264008411344,7.060102301790281,,0.9545807255791636,0.9139399179850347,151,5474,0.9367035199121979,0.9627329192546584,0.12084075538373891,0.09124502489779596,151,5474,0.10549962363149724,0.09864815491413957,,,,,,,,,,,,,,,,,,,,,,11.177726012684815,9.655044457504532,151,5474,10.391729544893925,9.894409937888199,0.005850175564535728,0.0020693330723868053,151,5474,0.003818479802400085,0.003653635367190354,0.8910976111216826,0.8617036070757013,151,5474,0.8766327926702193,0.88637194008038,151,0.005617478028233435,0.0019397051095320496,151,5474,0.0036569550083441972,0.0034709535988308366,0.8565752285246507,0.8106937487465823,151,5474,0.8348608512890449,0.8675557179393496,5474
全局置信度逐词刷新诊断,C1,stable_target_global_rank,3,overall,pass,early,932,,5.698460364157583,3.3333817248486834,151,5323,4.371943062804326,2.8405034754837497,0.9580753023100674,0.9180622984223138,151,5323,0.9403845360345466,0.9667480743941387,0.9580974003053467,0.9184864375513278,151,5323,0.9403845360345466,0.9667480743941387,7.484327591033832,4.428311733586004,151,5323,6.074841665620582,7.105955288371219,,0.9546875535072784,0.9141411055048613,151,5323,0.9367751153046592,0.9635543866240842,0.12068646647811354,0.09096813522953325,151,5323,0.10527513794763092,0.09825286492579373,,,,,,,,,,,,,,,,,,,,,,11.244676523148833,9.700881241856614,151,5323,10.446784728424907,9.946458763854968,0.005923250745575128,0.0019309803891553855,151,5323,0.0037709455239433886,0.0033815517565282736,0.8910192211133898,0.8618200563402595,151,5323,0.8766147429637875,0.8869058801427766,151,0.005643231391116664,0.0018304872084386299,151,5323,0.0036094207298875015,0.0031936877700544804,0.8568351763016484,0.8108230237199254,151,5323,0.8351093980869155,0.8684952094683449,5323
全局置信度逐词刷新诊断,C1,stable_target_global_rank,3,overall,pass,middle,23,,5.300711805555554,1.5131944444444445,20,148,3.1506944444444445,2.641891891891892,0.9833333333333334,0.8673524305555554,20,148,0.9329861111111111,0.9459459459459459,0.9850694444444444,0.868046875,20,148,0.9329861111111111,0.9459459459459459,6.915603670634921,1.3715104166666667,20,148,4.26938492063492,5.513513513513513,,0.9798611111111111,0.8644816468253969,20,148,0.9294146825396826,0.9391891891891891,0.15138888888888888,0.045198412698412696,20,148,0.09380952380952381,0.11486486486486487,,,,,,,,,,,,,,,,,,,,,,9.595925595238096,5.498050595238095,20,148,7.420079365079364,8.155405405405405,0.010714285714285714,0.0,20,148,0.0035714285714285713,0.006756756756756757,0.9506954365079365,0.8207631448412698,20,148,0.8905654761904762,0.8648648648648649,20,0.010714285714285714,0.0,20,148,0.0035714285714285713,0.006756756756756757,0.9148816964285714,0.7539627976190476,20,148,0.8391765873015874,0.831081081081081,148
全局置信度逐词刷新诊断,C1,stable_target_global_rank,3,overall,pass,late,2,,2.0,1.0,2,3,1.5,1.3333333333333333,1.0,1.0,2,3,1.0,1.0,1.0,1.0,2,3,1.0,1.0,3.0,0.0,2,3,1.5,2.0,,1.0,0.0,2,3,0.5,0.6666666666666666,0.0,0.0,2,3,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,2,3,3.0,3.3333333333333335,1.0,0.0,2,3,0.5,0.3333333333333333,1.0,1.0,2,3,1.0,1.0,2,1.0,0.0,2,3,0.5,0.3333333333333333,1.0,1.0,2,3,1.0,1.0,3
全局置信度逐词刷新诊断,C1,stable_target_global_rank,3,overall,fail,all,78,,10.96986372314792,5.6663885784456856,53,671,8.043513607054848,4.800298062593145,0.9084906621026939,0.8157442243878913,53,671,0.8665095575640875,0.9239940387481371,0.9088674244191141,0.814243122094267,53,671,0.8665095575640875,0.9239940387481371,11.397567583656274,5.973069482753714,53,671,8.744392040464678,10.764530551415797,,0.8954634617804779,0.8047137857234313,53,671,0.8546068690576256,0.9090909090909091,0.22605272890342837,0.1463247307878529,53,671,0.18543055634255468,0.19970193740685543,,,,,,,,,,,,,,,,,,,,,,19.817832011050342,14.03188101265528,53,671,16.787905647519526,15.564828614008942,0.020844564240790654,0.004302036537885596,53,671,0.01190268850646209,0.014903129657228018,0.7877752416470762,0.6800209318707331,53,671,0.7352668114997982,0.7555886736214605,53,0.021096631879650742,0.004282719377058999,53,671,0.01190268850646209,0.014903129657228018,0.732067490009455,0.6263934518297288,53,671,0.681079001221533,0.7242921013412816,671
全局置信度逐词刷新诊断,C1,stable_target_global_rank,3,overall,fail,early,78,,11.080112909323525,5.757589189330236,53,622,8.146561666460578,5.069131832797428,0.9063864132203934,0.8142135855960628,53,622,0.8645949023988171,0.9196141479099679,0.9070343901961675,0.8124747638854224,53,622,0.8645949023988171,0.9196141479099679,11.481895665373168,6.033563758129218,53,622,8.820394112945207,11.210610932475884,,0.8919117078246402,0.8010651503019083,53,622,0.8506093910548153,0.9035369774919614,0.22704567985739488,0.14798735262886048,53,622,0.18690807913878132,0.2090032154340836,,,,,,,,,,,,,,,,,,,,,,19.964335256311116,14.240464741976224,53,622,16.966955779405787,16.279742765273312,0.02510060694022958,0.004778005013854072,53,622,0.013985511344001911,0.01607717041800643,0.7852652471279719,0.6775002815085356,53,622,0.7323281017727374,0.7443729903536977,53,0.0252067806407429,0.004768816089570806,53,622,0.013985511344001911,0.01607717041800643,0.7289727576525472,0.6230693615004144,53,622,0.6776868232600359,0.7106109324758842,622
全局置信度逐词刷新诊断,C1,stable_target_global_rank,3,overall,fail,middle,5,,1.7125,1.0,5,48,1.2375,1.3958333333333333,1.0,0.9625,5,48,0.9875,0.9791666666666666,1.0,0.9625,5,48,0.9875,0.9791666666666666,11.811764705882354,2.9,5,48,6.311764705882353,5.145833333333333,,1.0,0.9625,5,48,0.9875,0.9791666666666666,0.3235294117647059,0.0,5,48,0.12352941176470589,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,12.861764705882354,4.1875,5,48,7.549264705882353,6.541666666666667,0.0,0.0,5,48,0.0,0.0,0.9875,0.6764705882352942,5,48,0.8639705882352942,0.8958333333333334,5,0.0,0.0,5,48,0.0,0.0,0.9875,0.6764705882352942,5,48,0.8639705882352942,0.8958333333333334,48
全局置信度逐词刷新诊断,C1,stable_target_global_rank,3,overall,fail,late,1,,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1,1,1.0,1.0,3.0,3.0,1,1,3.0,3.0,,1.0,1.0,1,1,1.0,1.0,0.0,0.0,1,1,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,1,1,4.0,4.0,0.0,0.0,1,1,0.0,0.0,1.0,1.0,1,1,1.0,1.0,1,0.0,0.0,1,1,0.0,0.0,1.0,1.0,1,1,1.0,1.0,1
固定左前沿逐词刷新诊断,L1,stable_target_global_rank,1,reference_prefix_aligned,all,all,1012,,5.249455240362613,3.3134296438698234,164,5450,4.23252803293629,2.5288073394495414,0.9528473692502458,0.9054829707362279,164,5450,0.9310361754614612,0.9721100917431192,0.9529557143151111,0.904617112656845,164,5450,0.9310361754614612,0.9721100917431192,2.106862492733139,0.5117403702523973,164,5450,1.296890367994299,1.2555963302752293,,0.040785414058919674,0.01719664755936116,164,5450,0.027792733954888835,0.016880733944954127,0.040806042050903324,0.01704824498882685,164,5450,0.027792733954888835,0.016880733944954127,,,,,,,,,,,,,,,,,,,,,,6.529216452505063,4.628573786270909,164,5450,5.529418400930589,3.7844036697247705,0.9465162321265921,0.9005923885237909,164,5450,0.9247352652887831,0.966788990825688,0.9461288831803131,0.8999618755738545,164,5450,0.9247352652887831,0.966788990825688,164,0.9278964515495829,0.8746463610171168,164,5450,0.9032434415065723,0.9552293577981651,0.9279474588774894,0.8745385289299612,164,5450,0.9032434415065723,0.9552293577981651,5450
固定左前沿逐词刷新诊断,L1,stable_target_global_rank,1,reference_prefix_aligned,all,early,1012,,5.241401930467936,3.3092636098267034,164,5387,4.227015259551701,2.540931873027659,0.9530851380728332,0.9057154627118437,164,5387,0.9312189104067307,0.9719695563393355,0.9532014035038191,0.9048530015262104,164,5387,0.9312189104067307,0.9719695563393355,2.11034466812928,0.5138801689277254,164,5387,1.2991306275967858,1.258585483571561,,0.04080419221885259,0.01723963907874675,164,5387,0.027839360702379263,0.017078151104510858,0.040885844353896854,0.017083390725655765,164,5387,0.027839360702379263,0.017078151104510858,,,,,,,,,,,,,,,,,,,,,,6.52665228592912,4.625842276021201,164,5387,5.526145887148486,3.79951735659922,0.9466307758233837,0.9006539473860244,164,5387,0.9248772928848578,0.9665862260998701,0.9462351375637489,0.9001127431403402,164,5387,0.9248772928848578,0.9665862260998701,164,0.928049963667293,0.8747805855559024,164,5387,0.9033795497043514,0.9548914052348246,0.9280592739608622,0.8747207189413129,164,5387,0.9033795497043514,0.9548914052348246,5387
固定左前沿逐词刷新诊断,L1,stable_target_global_rank,1,reference_prefix_aligned,all,middle,9,,2.3285714285714283,1.0,7,63,1.4428571428571428,1.492063492063492,1.0,0.9571428571428572,7,63,0.9857142857142858,0.9841269841269841,1.0,0.9571428571428572,7,63,0.9857142857142858,0.9841269841269841,1.0,1.0,7,63,1.0,1.0,,0.0,0.0,7,63,0.0,0.0,0.0,0.0,7,63,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,3.3285714285714283,2.0,7,63,2.442857142857143,2.492063492063492,1.0,0.9571428571428572,7,63,0.9857142857142858,0.9841269841269841,1.0,0.9571428571428572,7,63,0.9857142857142858,0.9841269841269841,7,1.0,0.9571428571428572,7,63,0.9857142857142858,0.9841269841269841,1.0,0.9571428571428572,7,63,0.9857142857142858,0.9841269841269841,63
固定左前沿逐词刷新诊断,L1,stable_target_global_rank,1,reference_prefix_aligned,pass,all,925,,4.704370532999096,2.8818495286111387,150,5126,3.7233101808729314,2.2670698400312133,0.9666406833551174,0.9285971115717645,150,5126,0.9492824326806366,0.9775653531018338,0.9664643648665379,0.9286795913616561,150,5126,0.9492824326806366,0.9775653531018338,1.9629196350671396,0.5186973723521323,150,5126,1.2341444642167547,1.2452204447912603,,0.03201221638214066,0.011856947864648153,150,5126,0.020563094415955028,0.01424112368318377,0.0316710000856503,0.011836422289918883,150,5126,0.020563094415955028,0.01424112368318377,,,,,,,,,,,,,,,,,,,,,,5.981837789728185,4.0742713534451624,150,5126,4.957454645089686,3.5122902848224737,0.9621703896151917,0.922476488219388,150,5126,0.943955230931429,0.9724931720639876,0.9620656709655869,0.9222189476867622,150,5126,0.943955230931429,0.9724931720639876,150,0.9483834788608214,0.905632567647849,150,5126,0.9287193382646816,0.96332422941865,0.9482278541958582,0.9059648591933991,150,5126,0.9287193382646816,0.96332422941865,5126
固定左前沿逐词刷新诊断,L1,stable_target_global_rank,1,reference_prefix_aligned,pass,early,925,,4.702579582015321,2.877003851411617,150,5063,3.7171762973122546,2.2767134110211336,0.9668197714688219,0.9286734930667395,150,5063,0.9494839790710612,0.9774837053130555,0.9667048464837337,0.9289385798813677,150,5063,0.9494839790710612,0.9774837053130555,1.9648393278677725,0.5213144546695809,150,5063,1.2365756371896972,1.2482717756270985,,0.0320575193168588,0.011902431061500612,150,5063,0.02061096539553259,0.014418329053920601,0.03175296746358947,0.011870232922150002,150,5063,0.02061096539553259,0.014418329053920601,,,,,,,,,,,,,,,,,,,,,,5.977057578961402,4.073853712974731,150,5063,4.953751934501954,3.5249851866482325,0.9622477970639125,0.9226074365444036,150,5063,0.9441134645004293,0.972348410033577,0.9622542011413808,0.922374044002293,150,5063,0.9441134645004293,0.972348410033577,150,0.9486000976891131,0.9057471444678038,150,5063,0.9288730136755287,0.9630653762591349,0.9483412383051301,0.9060860637100877,150,5063,0.9288730136755287,0.9630653762591349,5063
固定左前沿逐词刷新诊断,L1,stable_target_global_rank,1,reference_prefix_aligned,pass,middle,9,,2.3285714285714283,1.0,7,63,1.4428571428571428,1.492063492063492,1.0,0.9571428571428572,7,63,0.9857142857142858,0.9841269841269841,1.0,0.9571428571428572,7,63,0.9857142857142858,0.9841269841269841,1.0,1.0,7,63,1.0,1.0,,0.0,0.0,7,63,0.0,0.0,0.0,0.0,7,63,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,3.3285714285714283,2.0,7,63,2.442857142857143,2.492063492063492,1.0,0.9571428571428572,7,63,0.9857142857142858,0.9841269841269841,1.0,0.9571428571428572,7,63,0.9857142857142858,0.9841269841269841,7,1.0,0.9571428571428572,7,63,0.9857142857142858,0.9841269841269841,1.0,0.9571428571428572,7,63,0.9857142857142858,0.9841269841269841,63
固定左前沿逐词刷新诊断,L1,stable_target_global_rank,1,reference_prefix_aligned,fail,all,87,,10.095967275532008,5.500174605900052,56,324,7.686246293389151,6.669753086419753,0.8995155105311355,0.7786290309392988,56,324,0.8436622405372406,0.8858024691358025,0.898716749520321,0.7771321325004361,56,324,0.8436622405372406,0.8858024691358025,3.1036516249127852,-1.4841614746860285,56,324,0.8975574524681666,1.4197530864197532,,0.0823844954648526,0.029109977324263042,56,324,0.05418083900226757,0.05864197530864197,0.08348958333333333,0.029109268707482993,56,324,0.05418083900226757,0.05864197530864197,,,,,,,,,,,,,,,,,,,,,,10.860457834576136,6.4855386850252925,56,324,8.583803745857319,8.089506172839506,0.8995819706087564,0.7875423398526077,56,324,0.8478398090005232,0.8765432098765432,0.9006324677306821,0.7862736160169195,56,324,0.8478398090005232,0.8765432098765432,56,0.8514361890589569,0.7210734590310484,56,324,0.7894814015349729,0.8271604938271605,0.8525009675344497,0.7216156735129949,56,324,0.7894814015349729,0.8271604938271605,324
固定左前沿逐词刷新诊断,L1,stable_target_global_rank,1,reference_prefix_aligned,fail,early,87,,10.095967275532008,5.500174605900052,56,324,7.686246293389151,6.669753086419753,0.8995155105311355,0.7786290309392988,56,324,0.8436622405372406,0.8858024691358025,0.898716749520321,0.7771321325004361,56,324,0.8436622405372406,0.8858024691358025,3.1036516249127852,-1.4841614746860285,56,324,0.8975574524681666,1.4197530864197532,,0.0823844954648526,0.029109977324263042,56,324,0.05418083900226757,0.05864197530864197,0.08348958333333333,0.029109268707482993,56,324,0.05418083900226757,0.05864197530864197,,,,,,,,,,,,,,,,,,,,,,10.860457834576136,6.4855386850252925,56,324,8.583803745857319,8.089506172839506,0.8995819706087564,0.7875423398526077,56,324,0.8478398090005232,0.8765432098765432,0.9006324677306821,0.7862736160169195,56,324,0.8478398090005232,0.8765432098765432,56,0.8514361890589569,0.7210734590310484,56,324,0.7894814015349729,0.8271604938271605,0.8525009675344497,0.7216156735129949,56,324,0.7894814015349729,0.8271604938271605,324
固定左前沿逐词刷新诊断,L1,stable_target_global_rank,1,predecessor_correct,all,all,1017,,5.030278427611715,3.2205435121289208,164,5733,4.069181572264532,2.542647828362114,0.9546292939183463,0.9088798804619898,164,5733,0.9336997910135952,0.9717425431711146,0.9550247200643284,0.9079299350595016,164,5733,0.9336997910135952,0.9717425431711146,1.9889243533002876,0.6078245488611348,164,5733,1.2807239684685245,1.293563579277865,,0.04004970556663265,0.01832223660405368,164,5733,0.028042635896919535,0.017791732077446363,0.04034756561243451,0.018150247229263713,164,5733,0.028042635896919535,0.017791732077446363,,,,,,,,,,,,,,,,,,,,,,6.266752308157221,4.5327924977785266,164,5733,5.349905540733056,3.836211407639979,0.9482256279649555,0.9042673760480809,164,5733,0.9274594989891458,0.9656375370661084,0.9479238156484441,0.9036372299383133,164,5733,0.9274594989891458,0.9656375370661084,164,0.9297325615189385,0.877723224536536,164,5733,0.9056571551166758,0.9539508110936682,0.9297895425127793,0.8770330312067246,164,5733,0.9056571551166758,0.9539508110936682,5733
固定左前沿逐词刷新诊断,L1,stable_target_global_rank,1,predecessor_correct,all,early,1017,,5.024161523379043,3.2152342352521166,164,5665,4.064314726801836,2.555692850838482,0.9548388993000123,0.9090937334611138,164,5665,0.9338702819143224,0.9715798764342454,0.9551566853335819,0.9081265264385427,164,5665,0.9338702819143224,0.9715798764342454,1.9903743248252672,0.6087154413324888,164,5665,1.2828811875208292,1.2970873786407766,,0.040087140001056294,0.01836680555256247,164,5665,0.02808728717313455,0.01800529567519859,0.04042018822699978,0.018206166783028933,164,5665,0.02808728717313455,0.01800529567519859,,,,,,,,,,,,,,,,,,,,,,6.264682170729456,4.527201712303429,164,5665,5.347195914322667,3.852780229479259,0.948354958186163,0.9044922512421147,164,5665,0.9275905064022424,0.9654015887025595,0.9480142230132074,0.9037026770846255,164,5665,0.9275905064022424,0.9654015887025595,164,0.9298554778796524,0.8778338643848206,164,5665,0.9057829947411878,0.9535745807590468,0.9299157957039313,0.8771131178411599,164,5665,0.9057829947411878,0.9535745807590468,5665
