diagnostic_name_zh,variant,record_scope,offset,reference_subset,final_verdict,generation_stage,actual_correct_to_wrong_ci95_high,actual_correct_to_wrong_ci95_low,actual_correct_to_wrong_count,actual_correct_to_wrong_metric_task_group_count,actual_correct_to_wrong_metric_transition_count,actual_correct_to_wrong_task_group_macro,actual_correct_to_wrong_transition_micro,actual_fresh_reference_retained_in_top_p_ci95_high,actual_fresh_reference_retained_in_top_p_ci95_low,actual_fresh_reference_retained_in_top_p_metric_task_group_count,actual_fresh_reference_retained_in_top_p_metric_transition_count,actual_fresh_reference_retained_in_top_p_task_group_macro,actual_fresh_reference_retained_in_top_p_transition_micro,actual_logprob_both_truncated_count,actual_logprob_negative_infinity_count,actual_logprob_positive_infinity_count,actual_reference_log_probability_delta_ci95_high,actual_reference_log_probability_delta_ci95_low,actual_reference_log_probability_delta_metric_task_group_count,actual_reference_log_probability_delta_metric_transition_count,actual_reference_log_probability_delta_task_group_macro,actual_reference_log_probability_delta_transition_micro,actual_reference_rank_improvement_ci95_high,actual_reference_rank_improvement_ci95_low,actual_reference_rank_improvement_metric_task_group_count,actual_reference_rank_improvement_metric_transition_count,actual_reference_rank_improvement_task_group_macro,actual_reference_rank_improvement_transition_micro,actual_stale_reference_retained_in_top_p_ci95_high,actual_stale_reference_retained_in_top_p_ci95_low,actual_stale_reference_retained_in_top_p_metric_task_group_count,actual_stale_reference_retained_in_top_p_metric_transition_count,actual_stale_reference_retained_in_top_p_task_group_macro,actual_stale_reference_retained_in_top_p_transition_micro,actual_wrong_to_correct_ci95_high,actual_wrong_to_correct_ci95_low,actual_wrong_to_correct_count,actual_wrong_to_correct_metric_task_group_count,actual_wrong_to_correct_metric_transition_count,actual_wrong_to_correct_task_group_macro,actual_wrong_to_correct_transition_micro,cases,raw_correct_to_wrong_ci95_high,raw_correct_to_wrong_ci95_low,raw_correct_to_wrong_count,raw_correct_to_wrong_metric_task_group_count,raw_correct_to_wrong_metric_transition_count,raw_correct_to_wrong_task_group_macro,raw_correct_to_wrong_transition_micro,raw_reference_log_probability_delta_ci95_high,raw_reference_log_probability_delta_ci95_low,raw_reference_log_probability_delta_metric_task_group_count,raw_reference_log_probability_delta_metric_transition_count,raw_reference_log_probability_delta_task_group_macro,raw_reference_log_probability_delta_transition_micro,raw_reference_rank_improvement_ci95_high,raw_reference_rank_improvement_ci95_low,raw_reference_rank_improvement_metric_task_group_count,raw_reference_rank_improvement_metric_transition_count,raw_reference_rank_improvement_task_group_macro,raw_reference_rank_improvement_transition_micro,raw_wrong_to_correct_ci95_high,raw_wrong_to_correct_ci95_low,raw_wrong_to_correct_count,raw_wrong_to_correct_metric_task_group_count,raw_wrong_to_correct_metric_transition_count,raw_wrong_to_correct_task_group_macro,raw_wrong_to_correct_transition_micro,task_groups,transitions
全局置信度逐词刷新诊断,C1,reference_direction,3,overall,pass,all,0.024455136052031052,0.010460468339224333,49,151,4174,0.01684423150621569,0.011739338763775755,0.7687502715276449,0.6682199540277431,151,4174,0.7199086661364518,0.781983708672736,834,76,133,0.04848849007165872,0.00766651830582467,136,3131,0.02942873814593394,0.034130388233692875,0.08593319380474242,0.04571561011736039,151,4174,0.0659462413206172,0.06780067081935794,0.7390207109195189,0.6414807982134723,151,4174,0.6909994293756205,0.7683277431720172,0.05611819246714794,0.034513238022361205,174,151,4174,0.044671110898150686,0.04168663152850982,876,0.025182189964137125,0.011069547472133042,53,151,4174,0.017610127626611224,0.012697652132247245,-0.7822766871238193,-1.3486949388981122,151,4174,-1.0596332365579963,-0.8025430407201952,-153.46254424830434,-438.1998969519033,151,4174,-281.4404766310884,-247.84115955917585,0.05642412153371002,0.03456053328910956,176,151,4174,0.04499164856773455,0.04216578821274557,151,4174
全局置信度逐词刷新诊断,C1,reference_direction,3,overall,pass,early,0.02445705528651796,0.010466821341145911,48,151,4107,0.01688126897200499,0.01168736303871439,0.7693649024389484,0.6690276128849546,151,4107,0.7206259665898004,0.7835402970538106,814,75,133,0.04868364137900212,0.007849418581226281,136,3085,0.02959319787052949,0.034639300403564055,0.08658995151347267,0.04607333716520347,151,4107,0.06646171351325206,0.06915023131239348,0.7399743443608072,0.6423579543228898,151,4107,0.6916766865798959,0.7694180667153641,0.056390051668037684,0.03479123878912693,174,151,4107,0.04492592962893391,0.042366691015339665,875,0.025219697260933087,0.011154947388290249,52,151,4107,0.01765227072539435,0.012661309958607255,-0.7801320516238744,-1.3486299771496835,151,4107,-1.0579942804333131,-0.7915149649942127,-153.77850566984912,-438.24717021759386,151,4107,-281.5942139877981,-249.9890430971512,0.056680910161383484,0.034767868746008235,176,151,4107,0.045211417080088814,0.042853664475286095,151,4107
全局置信度逐词刷新诊断,C1,reference_direction,3,overall,pass,middle,0.030000000000000006,0.0,1,10,65,0.01,0.015384615384615385,0.7333333333333333,0.19333333333333333,10,65,0.46333333333333326,0.7076923076923077,18,1,0,2.384185791015625e-07,0.0,6,46,7.947285970052083e-08,8.292820142663043e-08,0.056666666666666664,-0.36,10,65,-0.12666666666666668,-0.015384615384615385,0.74,0.20666666666666664,10,65,0.47333333333333333,0.7230769230769231,0.0,0.0,0,10,65,0.0,0.0,12,0.030000000000000006,0.0,1,10,65,0.01,0.015384615384615385,-0.7373359585582437,-3.6919776462368117,10,65,-2.189472587435449,-1.4193586056049055,-33.43333333333334,-433.8333333333333,10,65,-207.0333333333333,-119.72307692307692,0.0,0.0,0,10,65,0.0,0.0,10,65
全局置信度逐词刷新诊断,C1,reference_direction,3,overall,pass,late,0.0,0.0,0,1,2,0.0,0.0,0.0,0.0,1,2,0.0,0.0,2,0,0,,,0,0,,,0.0,0.0,1,2,0.0,0.0,0.0,0.0,1,2,0.0,0.0,0.0,0.0,0,1,2,0.0,0.0,1,0.0,0.0,0,1,2,0.0,0.0,-3.402190685272217,-3.402190685272217,1,2,-3.402190685272217,-3.402190685272217,-1.0,-1.0,1,2,-1.0,-1.0,0.0,0.0,0,1,2,0.0,0.0,1,2
全局置信度逐词刷新诊断,C1,reference_direction,3,overall,fail,all,0.08265645091168058,0.03278652523986815,29,53,472,0.056312152436024464,0.0614406779661017,0.4409598899005898,0.2717728527511136,53,472,0.35479284330440053,0.298728813559322,293,38,21,0.06592360963248337,-0.13558895968309603,35,120,-0.030583398671917898,-0.005023066202799479,0.3543612924564645,0.12773659716778474,53,472,0.2335572277026217,0.21398305084745764,0.42024189838656245,0.26428152973673047,53,472,0.3404614177342547,0.3347457627118644,0.08245484599258182,0.02187550395097565,19,53,472,0.05008869537171424,0.04025423728813559,77,0.08219262433628716,0.03254964750863028,29,53,472,0.056312152436024464,0.0614406779661017,-2.588299844390397,-3.822130913253578,53,472,-3.206570901701552,-3.581967742766364,-230.08768804099336,-1030.8632016044016,53,472,-538.9517058456137,-789.6610169491526,0.0859458151910982,0.024188941299790358,20,53,472,0.052447185937751974,0.0423728813559322,53,472
全局置信度逐词刷新诊断,C1,reference_direction,3,overall,fail,early,0.08269291021393153,0.033027008198255124,29,53,463,0.05650146271557264,0.06263498920086392,0.4438143476951503,0.2738681174213252,53,463,0.35720579813737174,0.3045356371490281,284,38,21,0.06592360963248337,-0.13558895968309603,35,120,-0.030583398671917898,-0.005023066202799479,0.35352396464837943,0.12718154411028876,53,463,0.23305627026975287,0.21382289416846653,0.4240188250059227,0.26642807778526545,53,463,0.34306368284677413,0.3412526997840173,0.08280164940337206,0.022272234191840424,19,53,463,0.050482841377016925,0.04103671706263499,77,0.08243718511458463,0.03266264361834501,29,53,463,0.05650146271557264,0.06263498920086392,-2.582757914405382,-3.8183791123302933,53,463,-3.202374621698182,-3.5699397791539105,-212.90593199020583,-531.1922331600758,53,463,-352.8480806857948,-411.3671706263499,0.08626207103442539,0.024465042579788276,20,53,463,0.05284133194305466,0.04319654427645788,53,463
全局置信度逐词刷新诊断,C1,reference_direction,3,overall,fail,middle,0.0,0.0,0,3,9,0.0,0.0,0.0,0.0,3,9,0.0,0.0,9,0,0,,,0,0,,,0.5,0.0,3,9,0.16666666666666666,0.2222222222222222,0.0,0.0,3,9,0.0,0.0,0.0,0.0,0,3,9,0.0,0.0,3,0.0,0.0,0,3,9,0.0,0.0,-3.7393832206726074,-4.738595724105835,3,9,-4.089716037114461,-4.200739648607042,-97.0,-45136.25,3,9,-15246.416666666666,-20250.777777777777,0.0,0.0,0,3,9,0.0,0.0,3,9
固定左前沿逐词刷新诊断,L1,reference_direction,1,reference_prefix_aligned,all,all,0.014535931608803333,0.003919736650841614,25,164,5450,0.008536769578884941,0.0045871559633027525,0.9032366728079546,0.8446776793211459,164,5450,0.8759758489812456,0.9544954128440367,230,18,68,0.03869737483740152,-0.0014513642342000304,160,5134,0.0166884415694333,0.005978340576908957,0.04862909055576925,0.003264007027599679,164,5450,0.024220387855719186,0.012110091743119266,0.8876861959794121,0.8285430551669162,164,5450,0.8599983893093709,0.9453211009174312,0.04633353223066194,0.0148817297890547,80,164,5450,0.028539532098124647,0.014678899082568808,1012,0.014979230475860469,0.004411996444074577,28,164,5450,0.009001385374153702,0.005137614678899082,0.10571218306991102,0.05159594061385491,164,5450,0.07775100720713583,0.054741522412781324,0.8734734996903585,0.11217670054341071,164,5450,0.39019004513267547,0.10660550458715597,0.04474491969302687,0.01400735505830402,80,164,5450,0.027464674334149834,0.014678899082568808,164,5450
固定左前沿逐词刷新诊断,L1,reference_direction,1,reference_prefix_aligned,all,early,0.014536026330649472,0.003921678448687513,25,164,5387,0.00853866401580777,0.004640801930573603,0.90323960496952,0.8447738381006901,164,5387,0.8760224092775873,0.9543345090031558,228,18,68,0.038703362489376066,-0.001470521152080393,160,5073,0.016678193190338683,0.0060136687137566916,0.04868550274489147,0.003316232890028311,164,5387,0.024253209538105166,0.012251717096714312,0.8877170516975335,0.8285618380517501,164,5387,0.8600428998239651,0.9450529051420086,0.04636801610925733,0.01492174421516248,80,164,5387,0.02857424821743345,0.01485056617783553,1012,0.014982971988783057,0.004413843520074335,28,164,5387,0.00900327981107653,0.005197698162242435,0.10568890256362139,0.05161478740460445,164,5387,0.07774738626015087,0.055081893279332494,0.8736158688573623,0.11222494346125614,164,5387,0.3902820447534038,0.10803786894375349,0.04476333268689548,0.014048127219653045,80,164,5387,0.027499390453458644,0.01485056617783553,164,5387
固定左前沿逐词刷新诊断,L1,reference_direction,1,reference_prefix_aligned,all,middle,0.0,0.0,0,7,63,0.0,0.0,1.0,0.869047619047619,7,63,0.9404761904761905,0.9682539682539683,2,0,0,0.007948248726981025,0.0,7,61,0.0026494162423270086,0.003040313720703125,0.0,0.0,7,63,0.0,0.0,1.0,0.8571428571428571,7,63,0.9404761904761905,0.9682539682539683,0.0,0.0,0,7,63,0.0,0.0,9,0.0,0.0,0,7,63,0.0,0.0,0.06216601906241951,-0.005321747217422876,7,63,0.02570116895459074,0.02563711196657211,0.0,-0.07142857142857142,7,63,-0.023809523809523808,-0.015873015873015872,0.0,0.0,0,7,63,0.0,0.0,7,63
固定左前沿逐词刷新诊断,L1,reference_direction,1,reference_prefix_aligned,pass,all,0.015252064440355003,0.0035629380348166195,20,150,5126,0.008613738546379552,0.0039016777214202106,0.9353987384011729,0.8860880059793869,150,5126,0.9122502976409059,0.9641045649629341,174,10,55,0.02490116671354255,-0.007878864354139507,148,4887,0.007402221745855862,0.005088592273266447,0.05088859536947433,0.0046793817048577865,150,5126,0.025408493432443387,0.011705033164260631,0.9220165076693407,0.871280134566167,150,5126,0.8983831314594277,0.9553257900897386,0.04535279608753141,0.012803671909718983,69,150,5126,0.02644170137555358,0.013460788138899726,925,0.01543981281879508,0.0038120101899268384,22,150,5126,0.008907059126644178,0.004291845493562232,0.08848944045824925,0.04314867012059039,150,5126,0.06475574541644798,0.04912728534003417,0.8360255110748211,0.039706091063105194,150,5126,0.3301238272576576,0.07276628950448694,0.04467059027284888,0.012575402435661085,68,150,5126,0.026363517314243076,0.013265704252828716,150,5126
固定左前沿逐词刷新诊断,L1,reference_direction,1,reference_prefix_aligned,pass,early,0.01525232257783023,0.003565166819571732,20,150,5063,0.008615967331134664,0.003950227138060439,0.9354200541660946,0.8861462293294385,150,5063,0.912327502010397,0.96405293304365,172,10,55,0.024892316560205175,-0.007873832831920988,148,4826,0.0073938741304685265,0.005114482242538383,0.05089185424398819,0.004735434457647953,150,5063,0.02544567347705625,0.011850681414181316,0.9220910591310449,0.8713595429962009,150,5063,0.8984513744791911,0.9551649219830141,0.045394663780470156,0.012858313836324983,69,150,5063,0.026481110204921558,0.013628283626308513,925,0.015443797920531745,0.0038120101899268384,22,150,5063,0.00890928791139929,0.0043452498518664825,0.0885303154766838,0.043147661223694365,150,5063,0.06477899989543166,0.04941957862909759,0.8360414695762793,0.039826063309681706,150,5063,0.3302292670095129,0.0738692474817302,0.04468325721273384,0.012608692714570189,68,150,5063,0.026402926143611054,0.013430772269405492,150,5063
固定左前沿逐词刷新诊断,L1,reference_direction,1,reference_prefix_aligned,pass,middle,0.0,0.0,0,7,63,0.0,0.0,1.0,0.869047619047619,7,63,0.9404761904761905,0.9682539682539683,2,0,0,0.007948248726981025,0.0,7,61,0.0026494162423270086,0.003040313720703125,0.0,0.0,7,63,0.0,0.0,1.0,0.8571428571428571,7,63,0.9404761904761905,0.9682539682539683,0.0,0.0,0,7,63,0.0,0.0,9,0.0,0.0,0,7,63,0.0,0.0,0.06216601906241951,-0.005321747217422876,7,63,0.02570116895459074,0.02563711196657211,0.0,-0.07142857142857142,7,63,-0.023809523809523808,-0.015873015873015872,0.0,0.0,0,7,63,0.0,0.0,7,63
固定左前沿逐词刷新诊断,L1,reference_direction,1,reference_prefix_aligned,fail,all,0.025637755102040815,0.002976190476190476,5,56,324,0.013116496598639458,0.015432098765432098,0.7737205924036281,0.6353026475013083,56,324,0.7064020800627944,0.8024691358024691,56,8,13,0.07856720978110021,-0.0014843372769884526,52,247,0.030912053918810408,0.02358238899756057,0.07797176162131517,-0.035228174603174595,56,324,0.01845347113204256,0.018518518518518517,0.7503957897261468,0.6203735773155417,56,324,0.6876308215593931,0.7870370370370371,0.06390518707482991,0.012754039115646258,11,56,324,0.03554421768707483,0.033950617283950615,87,0.028125531462585028,0.0045351473922902496,6,56,324,0.01510062358276644,0.018518518518518517,0.2540057687781856,0.03864019866999627,56,324,0.14706518438376825,0.14356429782914526,1.3361789066588174,0.3113147839263911,56,324,0.7559420242455958,0.6419753086419753,0.062160926870748284,0.012670068027210882,12,56,324,0.034651360544217684,0.037037037037037035,56,324
固定左前沿逐词刷新诊断,L1,reference_direction,1,reference_prefix_aligned,fail,early,0.025637755102040815,0.002976190476190476,5,56,324,0.013116496598639458,0.015432098765432098,0.7737205924036281,0.6353026475013083,56,324,0.7064020800627944,0.8024691358024691,56,8,13,0.07856720978110021,-0.0014843372769884526,52,247,0.030912053918810408,0.02358238899756057,0.07797176162131517,-0.035228174603174595,56,324,0.01845347113204256,0.018518518518518517,0.7503957897261468,0.6203735773155417,56,324,0.6876308215593931,0.7870370370370371,0.06390518707482991,0.012754039115646258,11,56,324,0.03554421768707483,0.033950617283950615,87,0.028125531462585028,0.0045351473922902496,6,56,324,0.01510062358276644,0.018518518518518517,0.2540057687781856,0.03864019866999627,56,324,0.14706518438376825,0.14356429782914526,1.3361789066588174,0.3113147839263911,56,324,0.7559420242455958,0.6419753086419753,0.062160926870748284,0.012670068027210882,12,56,324,0.034651360544217684,0.037037037037037035,56,324
固定左前沿逐词刷新诊断,L1,reference_direction,1,predecessor_correct,all,all,0.013461388799897304,0.0039054090105473463,28,164,5733,0.00795399287601711,0.004884004884004884,0.8936053777747696,0.8359144632977985,164,5733,0.8667644953897117,0.9426129426129426,308,21,77,0.040471398929576165,0.0014867527742542272,160,5327,0.018757725703105438,0.006240194860264667,0.045717062937585436,0.004539221431152469,164,5733,0.023187009904022025,0.012733298447584161,0.877437566666811,0.8178557914455684,164,5733,0.8494973777669795,0.9328449328449329,0.04548438716262384,0.014840534601948908,89,164,5733,0.02800589855701439,0.015524158381301239,1017,0.013832773345250366,0.004298421588594171,31,164,5733,0.008408743635645918,0.005407291121576836,0.10227375309172017,0.052046356169902906,164,5733,0.07612525247583023,0.05264711380004883,0.9181267563998071,0.14853623669986454,164,5733,0.4339240955584222,0.13361241932670503,0.04391271130371818,0.01392722196246118,90,164,5733,0.027000161341331666,0.015698587127158554,164,5733
固定左前沿逐词刷新诊断,L1,reference_direction,1,predecessor_correct,all,early,0.013461436160820375,0.0039055037323934877,28,164,5665,0.007955887312939938,0.004942630185348632,0.8936076197124587,0.8358626372748263,164,5665,0.8667745611469923,0.9422771403353928,306,21,76,0.04046512816080692,0.001469939115877057,160,5262,0.018746539896014595,0.0062820332352084745,0.04559608396436644,0.004425212419490462,164,5665,0.02311241069819742,0.012709620476610768,0.8776235123981109,0.8179999347602354,164,5665,0.8496122026999411,0.9325684024713151,0.04539464508753834,0.014740201249744957,88,164,5665,0.027920198133859393,0.015533980582524271,1017,0.013834667782173194,0.0042984689495172415,31,164,5665,0.008410638072568746,0.005472197705207414,0.10216304701723103,0.05180216729178523,164,5665,0.07593583814426788,0.05267722398332022,0.9194505517414165,0.14891331236264474,164,5665,0.43435735419609034,0.135216240070609,0.04384882031476159,0.013846733655649602,89,164,5665,0.026914460918176668,0.015710503089143867,164,5665
固定左前沿逐词刷新诊断,L1,reference_direction,1,predecessor_correct,all,middle,0.0,0.0,0,8,68,0.0,0.0,1.0,0.875,8,68,0.9479166666666667,0.9705882352941176,2,0,1,0.006954717636108398,0.0,8,65,0.0023182392120361327,0.002853217491736779,0.07500000000000001,0.0,8,68,0.025,0.014705882352941176,0.9791666666666667,0.85,8,68,0.9229166666666666,0.9558823529411765,0.07500000000000001,0.0,1,8,68,0.025,0.014705882352941176,10,0.0,0.0,0,8,68,0.0,0.0,0.15908680328956015,0.00276125946870217,8,68,0.06734581024218829,0.05013866985545439,0.07500000000000001,-0.0625,8,68,0.004166666666666669,0.0,0.07500000000000001,0.0,1,8,68,0.025,0.014705882352941176,8,68
固定左前沿逐词刷新诊断,L1,reference_direction,1,predecessor_correct,pass,all,0.01346348177453483,0.0031126034012216547,20,150,5366,0.007481121023580256,0.003727171077152441,0.9256372583929662,0.8745022822584512,150,5366,0.9013640283247802,0.9539694371971673,236,11,61,0.025368327427932567,-0.005492980922092075,148,5058,0.008699401228283637,0.005826294681402759,0.04665089686553443,0.0062516072955091035,150,5366,0.023609451417781258,0.012486023108460679,0.9126143627716521,0.859709293486821,150,5366,0.8877609539757721,0.9446515095042862,0.04477411288322972,0.013022682910335509,77,150,5366,0.02615413621675237,0.0143496086470369,929,0.01368856583446221,0.0033464851814484953,22,150,5366,0.007763307972433872,0.004099888184867686,0.08438418704147761,0.04073302671778882,150,5366,0.06142559763370676,0.04804732299233123,0.8999706099227025,0.08412599031610353,150,5366,0.39958343460355716,0.0987700335445397,0.04455438707548475,0.012751096967617635,77,150,5366,0.026151176095796543,0.0143496086470369,150,5366
固定左前沿逐词刷新诊断,L1,reference_direction,1,predecessor_correct,pass,early,0.013470006053463691,0.003113227855188096,20,150,5298,0.0074833498083353685,0.003775009437523594,0.9257410666432733,0.8745229519109652,150,5298,0.901408802896288,0.953756134390336,234,11,60,0.025385498336693305,-0.005477618254369195,148,4993,0.008690005311423013,0.00586499887073348,0.04647317541380465,0.006213276976199567,150,5298,0.02352918462461722,0.01245753114382786,0.9128025126977982,0.8598555788866428,150,5298,0.8879142140353294,0.9445073612684032,0.04471867993038619,0.012967100313467487,76,150,5298,0.026061889626359924,0.014345035862589657,929,0.01369291196473468,0.0033477420702853994,22,150,5298,0.007765536757188984,0.004152510381275953,0.08416961936904137,0.04057839597831749,150,5298,0.06124230147367259,0.04802048048823678,0.9000072937112881,0.08414167096089578,150,5298,0.39959087560666945,0.10003775009437524,0.04440981396877732,0.012628905297958676,76,150,5298,0.0260589295054041,0.014345035862589657,150,5298
固定左前沿逐词刷新诊断,L1,reference_direction,1,predecessor_correct,pass,middle,0.0,0.0,0,8,68,0.0,0.0,1.0,0.875,8,68,0.9479166666666667,0.9705882352941176,2,0,1,0.006954717636108398,0.0,8,65,0.0023182392120361327,0.002853217491736779,0.07500000000000001,0.0,8,68,0.025,0.014705882352941176,0.9791666666666667,0.85,8,68,0.9229166666666666,0.9558823529411765,0.07500000000000001,0.0,1,8,68,0.025,0.014705882352941176,10,0.0,0.0,0,8,68,0.0,0.0,0.15908680328956015,0.00276125946870217,8,68,0.06734581024218829,0.05013866985545439,0.07500000000000001,-0.0625,8,68,0.004166666666666669,0.0,0.07500000000000001,0.0,1,8,68,0.025,0.014705882352941176,8,68
固定左前沿逐词刷新诊断,L1,reference_direction,1,predecessor_correct,fail,all,0.03399447278911562,0.005952380952380952,8,56,367,0.018771258503401358,0.021798365122615803,0.7683579577664397,0.6427912687510902,56,367,0.7094044348508634,0.776566757493188,72,10,16,0.07397393066219521,-0.00923057896593774,53,269,0.02491820753794747,0.0140227491527685,0.06787184665532879,-0.03540302579365078,56,367,0.014682539682539682,0.01634877384196185,0.7439009626286411,0.6233809878117913,56,367,0.6856516003837433,0.7602179836512262,0.06428677721088434,0.013966305272108842,12,56,367,0.03641581632653061,0.0326975476839237,88,0.0364517786281179,0.007786989795918368,9,56,367,0.020755385487528342,0.02452316076294278,0.23889257296427277,0.06266437972022636,56,367,0.147597106763066,0.11990182081425223,1.3303177873713583,0.2040442531179138,56,367,0.7150641025641026,0.6430517711171662,0.06294642857142857,0.01403061224489796,13,56,367,0.03548044217687075,0.035422343324250684,56,367
固定左前沿逐词刷新诊断,L1,reference_direction,1,predecessor_correct,fail,early,0.03399447278911562,0.005952380952380952,8,56,367,0.018771258503401358,0.021798365122615803,0.7683579577664397,0.6427912687510902,56,367,0.7094044348508634,0.776566757493188,72,10,16,0.07397393066219521,-0.00923057896593774,53,269,0.02491820753794747,0.0140227491527685,0.06787184665532879,-0.03540302579365078,56,367,0.014682539682539682,0.01634877384196185,0.7439009626286411,0.6233809878117913,56,367,0.6856516003837433,0.7602179836512262,0.06428677721088434,0.013966305272108842,12,56,367,0.03641581632653061,0.0326975476839237,88,0.0364517786281179,0.007786989795918368,9,56,367,0.020755385487528342,0.02452316076294278,0.23889257296427277,0.06266437972022636,56,367,0.147597106763066,0.11990182081425223,1.3303177873713583,0.2040442531179138,56,367,0.7150641025641026,0.6430517711171662,0.06294642857142857,0.01403061224489796,13,56,367,0.03548044217687075,0.035422343324250684,56,367
固定左前沿逐词刷新诊断,L1,reference_direction,1,overall,all,all,0.015615820112830407,0.009186887857920104,91,164,7322,0.012317556497230287,0.0124282982791587,0.7271356891715404,0.6369850420983982,164,7322,0.6838071781343597,0.756077574433215,1690,96,80,0.0431365956826633,0.0034870113614433908,160,5456,0.021383915031317792,0.006725315124757828,0.021896122093518742,0.004840231198593443,164,7322,0.013020531972328518,0.00928708003277793,0.7283208941073025,0.6397713459184942,164,7322,0.6847404625847803,0.758262769735045,0.01712922264051061,0.009413768696416436,94,164,7322,0.012946722633620632,0.012838022398251844,1027,0.01599089974777984,0.009526833430709548,94,164,7322,0.012653022773313228,0.012838022398251844,-0.6422126272186706,-0.8843908800004294,164,7322,-0.7611317138750306,-0.6038074007583948,-131.74912630266158,-349.6415410687325,164,7322,-233.57802612618005,-203.152553947009,0.01647723148962308,0.008968196920389419,95,164,7322,0.012362350975452836,0.012974597104616225,164,7322
固定左前沿逐词刷新诊断,L1,reference_direction,1,overall,all,early,0.015760462183145762,0.009328046430640346,91,164,7193,0.012454608074061634,0.012651188655637425,0.7285184079369965,0.6391095308347475,164,7193,0.6853740475583668,0.7603225357986931,1628,96,78,0.043148387199266905,0.003490051299526764,160,5391,0.02137259464441261,0.006772001518032984,0.021746186528941183,0.004557175418755979,164,7193,0.012838476067270066,0.009175587376616154,0.7298244752247791,0.6418839359049541,164,7193,0.6865320760817075,0.7628249687195885,0.017152564047258914,0.009371004136725676,92,164,7193,0.012944296351547282,0.012790212706798277,1027,0.016154655134599266,0.009644739663547446,94,164,7193,0.012790074350144575,0.013068260809119978,-0.6404507317630421,-0.8824590791029135,164,7193,-0.7593990898274696,-0.597267337689293,-134.58714503912265,-350.71004624484806,164,7193,-235.42177900711872,-207.65674961768386,0.016506848707771346,0.008929214819320633,93,164,7193,0.012359924693379484,0.012929236757959126,164,7193
固定左前沿逐词刷新诊断,L1,reference_direction,1,overall,all,middle,0.0,0.0,0,16,129,0.0,0.0,0.6625,0.20982142857142858,16,129,0.4348214285714286,0.5193798449612403,62,0,2,0.006954717636108398,0.0,8,65,0.0023182392120361327,0.002853217491736779,0.06875,-0.013906249999999983,16,129,0.020138888888888887,0.015503875968992248,0.6405059523809519,0.20714285714285716,16,129,0.4139880952380952,0.5038759689922481,0.0625,0.0,2,16,129,0.020833333333333332,0.015503875968992248,18,0.0,0.0,0,16,129,0.0,0.0,-0.6321177964498346,-1.9421498326957227,16,129,-1.2510826367598313,-0.9684792895649754,409.47770337301574,-299.89650297619045,16,129,-11.975223214285734,48.0,0.0625,0.0,2,16,129,0.020833333333333332,0.015503875968992248,16,129
固定左前沿逐词刷新诊断,L1,reference_direction,1,overall,pass,all,0.01215861193160481,0.006009613400821148,56,150,6419,0.008938781457152349,0.008724100327153763,0.8109288226890335,0.7293875611232715,150,6419,0.7716190575773044,0.8141455055304565,1140,53,64,0.02991734624458801,-0.002665092612811458,148,5162,0.012220222620109229,0.006268000611959618,0.020593943017432424,0.0036200788130248806,150,6419,0.01166986418042672,0.00856831282131173,0.8075602993010416,0.7250703332278335,150,6419,0.767169385595468,0.8124318429661941,0.02181157692626466,0.010067199683974702,82,150,6419,0.015216682752213512,0.01277457547904658,938,0.012224462237896997,0.0061607604200643205,57,150,6419,0.009045277497217572,0.008879887832995793,-0.4182450138756881,-0.6335228271720207,150,6419,-0.5218031806061769,-0.43744265986744313,-122.13404121738179,-363.1887908164052,150,6419,-229.47345497747878,-194.69216388845615,0.0215450115252194,0.009714890943276325,82,150,6419,0.014886639727193571,0.01277457547904658,150,6419
固定左前沿逐词刷新诊断,L1,reference_direction,1,overall,pass,early,0.01222983724720892,0.006084020342430959,56,150,6305,0.00901533604478115,0.008881839809674861,0.811496582846936,0.7304546705813172,150,6305,0.7724653576162704,0.8182394924662966,1093,53,62,0.029901166730276287,-0.0026603419474877103,148,5097,0.012210726607366515,0.006311547973704661,0.020463154980973997,0.0034534992227832225,150,6305,0.011509740524462209,0.008406026962727993,0.808264699016135,0.7263420238849184,150,6305,0.7681899429118765,0.816812053925456,0.02178757105416422,0.010007123693741772,80,150,6305,0.015199622265630286,0.012688342585249802,938,0.012322342067507156,0.006228637119259361,57,150,6305,0.009121832084846371,0.009040444091990485,-0.41798142656693255,-0.6344209414670047,150,6305,-0.5217306523322681,-0.42951822613648816,-122.6446095245786,-363.03631251952686,150,6305,-229.76223427136264,-196.2244250594766,0.021544603315206794,0.009629499441229027,80,150,6305,0.014869579240610342,0.012688342585249802,150,6305
固定左前沿逐词刷新诊断,L1,reference_direction,1,overall,pass,middle,0.0,0.0,0,13,114,0.0,0.0,0.7747252747252747,0.2857142857142857,13,114,0.5351648351648352,0.5877192982456141,47,0,2,0.006954717636108398,0.0,8,65,0.0023182392120361327,0.002853217491736779,0.0846153846153846,-0.017948717948717947,13,114,0.024786324786324785,0.017543859649122806,0.7454212454212453,0.2600732600732601,13,114,0.5095238095238095,0.5701754385964912,0.07692307692307693,0.0,2,13,114,0.02564102564102564,0.017543859649122806,15,0.0,0.0,0,13,114,0.0,0.0,-0.3889686655857154,-1.5379099381432415,13,114,-0.9651724251064324,-0.8757194552505225,-45.136446886446905,-230.13603785103786,13,114,-130.83296703296702,-109.94736842105263,0.07692307692307693,0.0,2,13,114,0.02564102564102564,0.017543859649122806,13,114
