diagnostic_name_zh,variant,record_scope,offset,reference_subset,final_verdict,generation_stage,actual_entropy_delta_ci95_high,actual_entropy_delta_ci95_low,actual_entropy_delta_metric_task_group_count,actual_entropy_delta_metric_transition_count,actual_entropy_delta_task_group_macro,actual_entropy_delta_transition_micro,actual_margin_delta_ci95_high,actual_margin_delta_ci95_low,actual_margin_delta_metric_task_group_count,actual_margin_delta_metric_transition_count,actual_margin_delta_task_group_macro,actual_margin_delta_transition_micro,actual_top1_agreement_ci95_high,actual_top1_agreement_ci95_low,actual_top1_agreement_metric_task_group_count,actual_top1_agreement_metric_transition_count,actual_top1_agreement_task_group_macro,actual_top1_agreement_transition_micro,actual_total_variation_ci95_high,actual_total_variation_ci95_low,actual_total_variation_median,actual_total_variation_metric_task_group_count,actual_total_variation_metric_transition_count,actual_total_variation_task_group_macro,actual_total_variation_transition_micro,cases,raw_entropy_delta_ci95_high,raw_entropy_delta_ci95_low,raw_entropy_delta_metric_task_group_count,raw_entropy_delta_metric_transition_count,raw_entropy_delta_task_group_macro,raw_entropy_delta_transition_micro,raw_margin_delta_ci95_high,raw_margin_delta_ci95_low,raw_margin_delta_metric_task_group_count,raw_margin_delta_metric_transition_count,raw_margin_delta_task_group_macro,raw_margin_delta_transition_micro,raw_top1_agreement_ci95_high,raw_top1_agreement_ci95_low,raw_top1_agreement_metric_task_group_count,raw_top1_agreement_metric_transition_count,raw_top1_agreement_task_group_macro,raw_top1_agreement_transition_micro,raw_total_variation_ci95_high,raw_total_variation_ci95_low,raw_total_variation_median,raw_total_variation_metric_task_group_count,raw_total_variation_metric_transition_count,raw_total_variation_task_group_macro,raw_total_variation_transition_micro,task_groups,transitions
固定左前沿逐词刷新诊断,L1,stale_fresh_distribution,1,reference_prefix_aligned,fail,early,0.013580037506570154,-0.031343436317454225,56,324,-0.008351304100471591,-0.010282611589372895,0.028017365944524832,-0.02266826779352065,56,324,0.0026327317159836705,0.007049937307098766,0.933461265916623,0.8341943572300714,56,324,0.8876580760509333,0.9135802469135802,0.14874937675977773,0.07066073549910404,0.0,56,324,0.10674185880125038,0.09189558617862655,87,-0.1843534837842932,-0.37121005572527993,56,324,-0.283826842959011,-0.2834338122047484,0.08291734347415586,0.03524247028903603,56,324,0.059463868684271996,0.06719857192149868,0.9418959314495029,0.8629829768445838,56,324,0.9044239490668061,0.9104938271604939,0.16781639616814112,0.11854802386383641,0.06801355257630348,56,324,0.14221818152452326,0.1313775394824736,56,324
固定左前沿逐词刷新诊断,L1,stale_fresh_distribution,1,predecessor_correct,all,all,0.004898909882828423,-0.011533979326353798,164,5733,-0.002798364089124008,-0.0039210670435800826,0.00898194139383512,-0.0133941448615181,164,5733,-0.0018540914286172482,0.0034056190585208443,0.9629811904784801,0.9185040266890174,164,5733,0.9433300669071181,0.9754055468341183,0.06388042836111664,0.03362509881365751,0.0,164,5733,0.04753958519818673,0.024182058640763997,1017,-0.1924675343209064,-0.25384072767164806,164,5733,-0.22321813106482316,-0.1599596259478215,0.06409354255351944,0.04604337819972227,164,5733,0.05478245155043514,0.04690934849824037,0.9659755213544227,0.9280800784680068,164,5733,0.9483525980786193,0.9745334031048317,0.09085096956132083,0.06933745124793676,0.01702744886279106,164,5733,0.07940141687345062,0.05481497902960059,164,5733
固定左前沿逐词刷新诊断,L1,stale_fresh_distribution,1,predecessor_correct,all,early,0.004918150907735608,-0.011555091201858875,164,5665,-0.002793706412546917,-0.003941481113959916,0.008994022951471925,-0.013437786247987471,164,5665,-0.0018792752735315146,0.003398230637687555,0.9630363048709114,0.9186542707617408,164,5665,0.9434138728933503,0.9752868490732568,0.06373586378109182,0.03351635371018398,0.0,164,5665,0.04742409279595611,0.02427158608230362,1017,-0.19250520143811228,-0.2539670885457562,164,5665,-0.22331967410020806,-0.1599651928007149,0.06421400717415376,0.04615974154852383,164,5665,0.05489944233524928,0.04720144961933488,0.9660081198301084,0.9281581063636293,164,5665,0.9484364040648514,0.9744042365401588,0.09088071093329515,0.06934518539290062,0.017037848010659218,164,5665,0.07941409398544444,0.054949481342831834,164,5665
固定左前沿逐词刷新诊断,L1,stale_fresh_distribution,1,predecessor_correct,all,middle,0.0,-0.005662006884813308,8,68,-0.0018873356282711029,-0.0022203948567895327,0.01025390625,0.0,8,68,0.00341796875,0.0040211397058823525,1.0,0.925,8,68,0.975,0.9852941176470589,0.076715087890625,0.0,0.0,8,68,0.026715087890625003,0.0167236328125,10,-0.017648750208676435,-0.2431947407658579,8,68,-0.11047967311191874,-0.15949585798251278,0.029368732476678597,0.0005281530952272122,8,68,0.015307347961247731,0.022574747748234692,1.0,0.925,8,68,0.975,0.9852941176470589,0.09141084049210453,0.02154510666422469,0.01663365215063095,8,68,0.05060953518662315,0.04360974955232129,8,68
固定左前沿逐词刷新诊断,L1,stale_fresh_distribution,1,predecessor_correct,pass,all,0.0057704248627004065,-0.011000542598191923,150,5366,-0.002153092072520165,-0.0031299710112679064,0.010215408483784723,-0.012233503345479763,150,5366,-0.00043392599995181654,0.002856527208348863,0.9765187341091812,0.9402014503092581,150,5366,0.9605823300825125,0.9800596347372345,0.04446835644432391,0.021685619574369264,0.0,150,5366,0.03175504498150532,0.01920762490390887,929,-0.17124607689727125,-0.22640901276424483,150,5366,-0.1982482692905928,-0.15029074900028266,0.06179097672107242,0.04418258391440296,150,5366,0.05236865198262176,0.044791112967360346,0.9748589969604311,0.9378607672974956,150,5366,0.9585253254768369,0.979314200521804,0.07578691887723961,0.05766832717762927,0.01600712724030018,150,5366,0.06584516791259894,0.04929526564364989,150,5366
固定左前沿逐词刷新诊断,L1,stale_fresh_distribution,1,predecessor_correct,pass,early,0.0057750353946804485,-0.0109930595599437,150,5298,-0.0021475709264744897,-0.003141645450396734,0.010185514665939883,-0.012246832637115769,150,5298,-0.000461445401247782,0.002841579369573424,0.9765653825469868,0.940257622921119,150,5298,0.9606723478881497,0.979992449981125,0.044333036897509025,0.02159258058813707,0.0,150,5298,0.031627370305065614,0.0192395070221074,929,-0.17122513760248065,-0.22643148644366962,150,5298,-0.19833480186905506,-0.15017260113112607,0.06191391983436737,0.04432003457967404,150,5298,0.052498033679680554,0.04507626072781722,0.9749420113844998,0.937923944026776,150,5298,0.9586153432824742,0.9792374480936202,0.0757699977498841,0.05766557402690199,0.016005147248506546,150,5298,0.06584909459489738,0.04936823942511654,150,5298
固定左前沿逐词刷新诊断,L1,stale_fresh_distribution,1,predecessor_correct,pass,middle,0.0,-0.005662006884813308,8,68,-0.0018873356282711029,-0.0022203948567895327,0.01025390625,0.0,8,68,0.00341796875,0.0040211397058823525,1.0,0.925,8,68,0.975,0.9852941176470589,0.076715087890625,0.0,0.0,8,68,0.026715087890625003,0.0167236328125,10,-0.017648750208676435,-0.2431947407658579,8,68,-0.11047967311191874,-0.15949585798251278,0.029368732476678597,0.0005281530952272122,8,68,0.015307347961247731,0.022574747748234692,1.0,0.925,8,68,0.975,0.9852941176470589,0.09141084049210453,0.02154510666422469,0.01663365215063095,8,68,0.05060953518662315,0.04360974955232129,8,68
固定左前沿逐词刷新诊断,L1,stale_fresh_distribution,1,predecessor_correct,fail,all,0.01139694228237748,-0.03286913613154926,56,367,-0.010498948453417244,-0.015487882600493262,0.03130419020666911,-0.02118256757048522,56,367,0.0046924153901344206,0.011434030143051771,0.9248185941043084,0.823781001984127,56,367,0.8780127114948544,0.9073569482288828,0.1569955973722497,0.0801766135633127,0.0,56,367,0.11587325661215257,0.09691451485865123,88,-0.1981013574361217,-0.3731543353420379,56,367,-0.29201124269121864,-0.30133072594916627,0.08993864495046659,0.04138387871447891,56,367,0.06601917028293754,0.07788060696881863,0.9332779658337694,0.8520075113378685,56,367,0.8948211015175301,0.9046321525885559,0.17068106103133387,0.12208787669332313,0.07152356952428818,56,367,0.1455996054842319,0.13552010717404606,56,367
固定左前沿逐词刷新诊断,L1,stale_fresh_distribution,1,predecessor_correct,fail,early,0.01139694228237748,-0.03286913613154926,56,367,-0.010498948453417244,-0.015487882600493262,0.03130419020666911,-0.02118256757048522,56,367,0.0046924153901344206,0.011434030143051771,0.9248185941043084,0.823781001984127,56,367,0.8780127114948544,0.9073569482288828,0.1569955973722497,0.0801766135633127,0.0,56,367,0.11587325661215257,0.09691451485865123,88,-0.1981013574361217,-0.3731543353420379,56,367,-0.29201124269121864,-0.30133072594916627,0.08993864495046659,0.04138387871447891,56,367,0.06601917028293754,0.07788060696881863,0.9332779658337694,0.8520075113378685,56,367,0.8948211015175301,0.9046321525885559,0.17068106103133387,0.12208787669332313,0.07152356952428818,56,367,0.1455996054842319,0.13552010717404606,56,367
固定左前沿逐词刷新诊断,L1,stale_fresh_distribution,1,overall,all,all,-0.007311198789502557,-0.01548685624820493,164,9516,-0.011312409738037875,-0.01004043049693809,0.014363266310104789,0.005971235185418034,164,9516,0.01007588925990957,0.00882528849437789,0.9429646274852898,0.9206713861388541,164,9516,0.9324056324481464,0.9396805380411938,0.07947222316312008,0.05821251278943512,0.0,164,9516,0.06831783991576765,0.06180452248187263,1027,-0.28633068148240454,-0.3418396402405614,164,9516,-0.31355002141747446,-0.26064698390640945,0.09171340051790176,0.07818121011794658,164,9516,0.08494830864721502,0.07317355660601868,0.943005401345178,0.9213125895268274,164,9516,0.9325760566337119,0.9385245901639344,0.12543376551022634,0.10524750143483591,0.029029020108282566,164,9516,0.11496841544397655,0.10272188872085795,164,9516
固定左前沿逐词刷新诊断,L1,stale_fresh_distribution,1,overall,all,early,-0.006786256306349353,-0.015092436441630388,164,9069,-0.010818474630965453,-0.00915711233346146,0.01383901581834141,0.005273884332936735,164,9069,0.00949392672822832,0.00796465380003308,0.943571072826855,0.9215049828473588,164,9069,0.9331509491386674,0.9421104862719153,0.07838299973304945,0.057552768752873004,0.0,164,9069,0.06741355129177351,0.059323722123442495,1027,-0.28100091311730124,-0.3361024776892462,164,9069,-0.3082748615089363,-0.2507948743206449,0.09047029465088893,0.076954915334532,164,9069,0.08375618702387971,0.07132124569653571,0.9434695477301359,0.9220692491903842,164,9069,0.9331603341100323,0.940787297386702,0.1233963458529341,0.10366578161731838,0.027669884264469147,164,9069,0.11320006795162663,0.09951920912098487,164,9069
固定左前沿逐词刷新诊断,L1,stale_fresh_distribution,1,overall,all,middle,-0.002800117623295686,-0.01960541837779353,45,369,-0.010234486580694835,-0.020320906387112005,0.017337906017593517,0.0020709209771709773,45,369,0.008892058944142276,0.01756224593495935,0.9626019786313904,0.8785123454976396,45,369,0.9248131316758766,0.8943089430894309,0.12459316727138034,0.03837322337723495,0.0,45,369,0.07703013597468254,0.10860089557926829,49,-0.5734252913395396,-0.9069550106267124,45,369,-0.7337115383582357,-0.4748994427957751,0.19824666376657396,0.1242291422935548,45,369,0.16084084643360821,0.11015829831604065,0.9647397890780244,0.8803810786163726,45,369,0.9268814337441789,0.8997289972899729,0.21472412247775843,0.15002853095000526,0.07079987972974777,45,369,0.18125175818835906,0.1642767260528452,45,369
固定左前沿逐词刷新诊断,L1,stale_fresh_distribution,1,overall,all,late,-0.014177102512783474,-0.09407484156963153,6,78,-0.05194579788252838,-0.06410859486995599,0.10079460470085472,0.016536458333333334,6,78,0.05602297008547008,0.06755809294871795,1.0,0.7358974358974358,6,78,0.8897435897435897,0.8717948717948718,0.23139032869257478,0.008550347222222221,0.0,6,78,0.1075672117053953,0.1288624298878205,6,-0.2983877018595125,-0.646146179525516,6,78,-0.4580411438483727,-0.3925652467669585,0.18161457346545326,0.06528742532981069,6,78,0.12324141774308128,0.11357404310733844,0.9888888888888889,0.735042735042735,6,78,0.8786324786324786,0.8589743589743589,0.2724369927056723,0.0819178700967207,0.07489042356610298,6,78,0.1750804915329068,0.18389325174323928,6,78
固定左前沿逐词刷新诊断,L1,stale_fresh_distribution,1,overall,pass,all,-0.002448223628141132,-0.010879209940035635,150,8321,-0.00678767263089101,-0.0074237622172911855,0.009531176717077235,0.0009111625238979727,150,8321,0.005486927488579701,0.006499228232784521,0.9571964531828616,0.9398448199738707,150,8321,0.9489429007796013,0.9527700997476265,0.05777475716817592,0.04302557648700441,0.0,150,8321,0.05007496925890178,0.047871660604569766,938,-0.23852892391151378,-0.28934141816307163,150,8321,-0.2635846909693863,-0.23425798673141762,0.07932373017774773,0.06504847030910976,150,8321,0.07211856115987955,0.06656201178826487,0.9568624012057935,0.9392010708592669,150,8321,0.9485413896504636,0.9518086768417258,0.10445982938647387,0.08879414623278971,0.02497989684343338,150,8321,0.09646130096041308,0.0885860412056694,150,8321
固定左前沿逐词刷新诊断,L1,stale_fresh_distribution,1,overall,pass,early,-0.001866118071113242,-0.010415849475901158,150,7974,-0.006288449051725272,-0.0068425883961584985,0.00893333428860001,0.00016812268799114793,150,7974,0.004841790197335048,0.005868682593428643,0.9571260805673668,0.9398206801943868,150,7974,0.9489337090719014,0.95472786556308,0.057712869335628185,0.04286939008178091,0.0,150,7974,0.05004442947615928,0.045960069689381114,938,-0.23284196654202716,-0.2824696756318334,150,7974,-0.2571903097960683,-0.2243495261455354,0.07795724463154283,0.06378468378273315,150,7974,0.07079419712396884,0.06480414372947556,0.95674978709981,0.9389323995764843,150,7974,0.9483324071699147,0.9535991973915224,0.10283546357102845,0.08762271361855818,0.023751639761030674,150,7974,0.09506613308513755,0.0856864519781372,150,7974
固定左前沿逐词刷新诊断,L1,stale_fresh_distribution,1,overall,pass,middle,-0.0019726473343825227,-0.014683619094485118,40,308,-0.00786610071522002,-0.014397237788547169,0.013448712203595012,0.001512312015241703,40,308,0.0070483021752553,0.012980671672077922,0.9804390829758478,0.934184524625701,40,308,0.9589663604369487,0.9155844155844156,0.06806539501909446,0.02074963551586728,0.0,40,308,0.04213365960594247,0.08524629667207792,43,-0.5900531208107018,-0.9619323169862367,40,308,-0.772659674643244,-0.46547753536202885,0.20747394588166518,0.12587441218462492,40,308,0.16689552217305442,0.1057479978091531,0.9816327953092662,0.9373646451587628,40,308,0.9612932002637887,0.922077922077922,0.19327582040338412,0.1423394134918667,0.06630552560091019,40,308,0.16744472594198673,0.1495806507963926,40,308
固定左前沿逐词刷新诊断,L1,stale_fresh_distribution,1,overall,pass,late,0.0,-0.10022504115716005,4,39,-0.050112520578580025,-0.07117887949332213,0.11845953525641026,0.0,4,39,0.05922976762820513,0.08423477564102565,1.0,0.6538461538461537,4,39,0.8846153846153846,0.8461538461538461,0.27860201322115385,0.0,0.0,4,39,0.10569285857371793,0.1435546875,4,-0.317739532639583,-0.7443283637985587,4,39,-0.513357463125617,-0.4341155183620942,0.19455993870894117,0.06655588879799232,4,39,0.13055791375346673,0.11650960682294308,1.0,0.6538461538461537,4,39,0.867948717948718,0.8205128205128205,0.31947794401874907,0.07931240211473778,0.09489332884550095,4,39,0.18017880471142678,0.19973949624153858,4,39
固定左前沿逐词刷新诊断,L1,stale_fresh_distribution,1,overall,fail,all,-0.010580260208431905,-0.03610444968578309,56,1195,-0.023252250095473815,-0.028260762509441775,0.03718732030824649,0.009720625461883422,56,1195,0.023174713027129357,0.025022064592050208,0.8823778133521325,0.8155372498961546,56,1195,0.8508018613339906,0.8485355648535565,0.1876513185975451,0.1248794623155644,0.0,56,1195,0.15470402233320854,0.15882154648274058,89,-0.3827312648237253,-0.5130584575369983,56,1195,-0.44780288976068255,-0.44439831904708466,0.14064875180683145,0.1068493254322339,56,1195,0.12410392018583116,0.11921093269683826,0.8810522268686669,0.8138091310086626,56,1195,0.8489831565793614,0.8460251046025105,0.2270970747643429,0.1806764956861239,0.09096947312355042,56,1195,0.20283054431495134,0.20115233823875253,56,1195
固定左前沿逐词刷新诊断,L1,stale_fresh_distribution,1,overall,fail,early,-0.009823986511695998,-0.035386768385110144,56,1095,-0.02252269241754825,-0.02601191952620467,0.03657064869759521,0.008972228532201374,56,1095,0.022462008913438882,0.023227918093607306,0.8829768309425021,0.8148356156837726,56,1095,0.8509520518793765,0.8502283105022831,0.1874128963800374,0.12372878017313922,0.0,56,1095,0.15390357983562986,0.15664040204052512,89,-0.3796125722959202,-0.5141591375799461,56,1095,-0.44668461014563104,-0.44337497144240084,0.1396014185724246,0.10548359806421863,56,1095,0.12286833559177526,0.1187800320758395,0.8816849503027279,0.813116974401681,56,1095,0.849200987817388,0.8474885844748858,0.2266142533300073,0.1797084663243078,0.09169729053974152,56,1095,0.20213210230580989,0.20025199949273575,56,1095
固定左前沿逐词刷新诊断,L1,stale_fresh_distribution,1,overall,fail,middle,0.0035949250062306723,-0.07654885876746405,6,61,-0.024317977920411127,-0.05023057734380003,0.0656156994047619,-0.006510416666666667,6,61,0.019701760912698412,0.04069544057377049,0.9077380952380953,0.4791666666666667,6,61,0.7073412698412698,0.7868852459016393,0.5193295433407733,0.09984188988095238,0.0,6,61,0.29914977058531744,0.2265224769467213,6,-0.3494529234467163,-0.734726265789793,6,61,-0.5489683564530597,-0.5224723524612481,0.24746637161643734,0.07855875539992536,6,61,0.15564760258864788,0.13242670087540737,0.9077380952380952,0.4861111111111111,6,61,0.7073412698412698,0.7868852459016393,0.4377335205907002,0.140514168167387,0.10874994099140167,6,61,0.28385844151313894,0.23847986013460598,6,61
固定左前沿逐词刷新诊断,L1,stale_fresh_distribution,1,overall,fail,late,0.0,-0.11122470498085021,2,39,-0.05561235249042511,-0.057038310246589854,0.09921875,0.0,2,39,0.049609375,0.050881410256410256,1.0,0.8,2,39,0.9,0.8974358974358975,0.2226318359375,0.0,0.0,2,39,0.11131591796875,0.11417017227564102,2,-0.20675618005426308,-0.48806083053350446,2,39,-0.3474085052938838,-0.3510149751718228,0.18778051882982255,0.029436332614798295,2,39,0.10860842572231043,0.11063847939173381,1.0,0.8,2,39,0.9,0.8974358974358975,0.2882464058697224,0.041521324482011165,0.0522552989423275,2,39,0.16488386517586678,0.16804700724493998,2,39
固定左前沿逐词刷新诊断,L1,stale_fresh_distribution,2,reference_prefix_aligned,all,all,0.0048117747788437425,-0.024635494220246648,159,4438,-0.01091939625520882,-0.015881189170749727,0.024951240680000864,-0.009567702826919528,159,4438,0.0085543108338501,0.014254115733438487,0.938096541810611,0.8886150510155707,159,4438,0.9148890489963515,0.9508787742226228,0.11587594810148845,0.06839425587988016,0.0,159,4438,0.09035149319017222,0.05154830155581061,981,-0.7861451548668956,-0.9187740459051043,159,4438,-0.8516470153902876,-0.6892934165354196,0.24845170176401088,0.21571671813449458,159,4438,0.23250302162714295,0.2420152565980613,0.9380965597550669,0.888955638172408,159,4438,0.9152823562009303,0.9513294276701216,0.26470327881576045,0.2289173494072678,0.16513408720493317,159,4438,0.24598294322857892,0.19870141794441398,159,4438
固定左前沿逐词刷新诊断,L1,stale_fresh_distribution,2,reference_prefix_aligned,all,early,0.004612345134304164,-0.024822690126211428,159,4384,-0.0110804946062147,-0.01618540955938562,0.025045636164830833,-0.009438100120918865,159,4384,0.008685263817092876,0.014513447336906935,0.937952184041064,0.8884410822781406,159,4384,0.9147521232345646,0.9502737226277372,0.11592769261543752,0.06853429059120833,0.0,159,4384,0.09045104149902367,0.052141481942503995,981,-0.7861473565980113,-0.9185820149059207,159,4384,-0.8515488312392387,-0.6885966649860013,0.24851811920168276,0.21576210689923322,159,4384,0.23248346733457315,0.24196764846488725,0.937983629457891,0.8887685552254052,159,4384,0.9151454304391438,0.9507299270072993,0.264749893863572,0.2289873650575666,0.16490619629621506,159,4384,0.24603233218499598,0.1990014628516916,159,4384
固定左前沿逐词刷新诊断,L1,stale_fresh_distribution,2,reference_prefix_aligned,all,middle,0.026450998253292512,0.0,6,54,0.00881699941776417,0.00881699941776417,0.0,-0.020399305555555556,6,54,-0.006799768518518518,-0.006799768518518518,1.0,1.0,6,54,1.0,1.0,0.010172526041666666,0.0,0.0,6,54,0.0033908420138888886,0.003390842013888889,7,-0.34002172313191575,-0.9945975596066375,6,54,-0.6207031375236232,-0.7458593201030184,0.2807582241467354,0.11218902192733905,6,54,0.2007284698361901,0.2458803317061177,1.0,1.0,6,54,1.0,1.0,0.20795750964898616,0.1104495871372314,0.18153661489486694,6,54,0.16505504100221313,0.17434221658321028,6,54
固定左前沿逐词刷新诊断,L1,stale_fresh_distribution,2,reference_prefix_aligned,pass,all,-0.001175581073657787,-0.02623653136148676,147,4201,-0.01437608651518009,-0.015076407933484881,0.027429286641043372,-0.0013682928242663111,147,4201,0.012804380304048507,0.013648629046655559,0.9514672631443116,0.9124426152582855,147,4201,0.9330074518201851,0.9569150202332778,0.08956719124430917,0.054814263613281185,0.0,147,4201,0.070976974236751,0.04528907389051714,901,-0.7461820946339922,-0.8722732610205837,147,4201,-0.8076533779720125,-0.67548101323175,0.24971570913504818,0.22210704919025753,147,4201,0.23639316200798935,0.2433917684317827,0.952051103446477,0.9122628714736208,147,4201,0.9335383038557302,0.9576291359200191,0.2416187365688755,0.21086302644038904,0.1613963544368744,147,4201,0.22566737054420305,0.19248329811585724,147,4201
固定左前沿逐词刷新诊断,L1,stale_fresh_distribution,2,reference_prefix_aligned,pass,early,-0.0013561294985972806,-0.02642580706395272,147,4147,-0.014563787458058136,-0.015387535012570352,0.027574918694881163,-0.0012048092641771765,147,4147,0.012958651447431817,0.013914897064142754,0.9513135787164688,0.9123083146930229,147,4147,0.9328392875016027,0.9563539908367494,0.08971725555404454,0.054973019480508485,0.0,147,4147,0.07110502942666734,0.04583465009532493,901,-0.7457691583250006,-0.8722451252517619,147,4147,-0.8074299486238861,-0.6745645848326547,0.24971584416658085,0.22207760941801372,147,4147,0.23636996182778391,0.24335936370142,0.9518364572961497,0.9121693102424793,147,4147,0.9333701395371481,0.9570774053532675,0.24161475993608436,0.21093454474146694,0.16123537719249725,147,4147,0.22571332534680819,0.1927195215069262,147,4147
固定左前沿逐词刷新诊断,L1,stale_fresh_distribution,2,reference_prefix_aligned,pass,middle,0.026450998253292512,0.0,6,54,0.00881699941776417,0.00881699941776417,0.0,-0.020399305555555556,6,54,-0.006799768518518518,-0.006799768518518518,1.0,1.0,6,54,1.0,1.0,0.010172526041666666,0.0,0.0,6,54,0.0033908420138888886,0.003390842013888889,7,-0.34002172313191575,-0.9945975596066375,6,54,-0.6207031375236232,-0.7458593201030184,0.2807582241467354,0.11218902192733905,6,54,0.2007284698361901,0.2458803317061177,1.0,1.0,6,54,1.0,1.0,0.20795750964898616,0.1104495871372314,0.18153661489486694,6,54,0.16505504100221313,0.17434221658321028,6,54
固定左前沿逐词刷新诊断,L1,stale_fresh_distribution,2,reference_prefix_aligned,fail,all,0.04050923497933932,-0.044672693870340785,52,237,-0.0038816912431310848,-0.030146530849018176,0.04049313835171989,-0.050433353186527016,52,237,-0.0013528699490613554,0.02498681434599156,0.8712860576923076,0.7073706501831504,52,237,0.7928067765567766,0.8438818565400844,0.29297345060131924,0.13819530445140796,0.0,52,237,0.21001228081001033,0.1624977337157173,80,-0.7131160945148044,-1.1035522159929307,52,237,-0.93277449935551,-0.9341284641249397,0.2354363385632842,0.1331454684269519,52,237,0.18484034344854153,0.217615567933658,0.872918727106227,0.7124993131868131,52,237,0.7969734432234432,0.8396624472573839,0.3816592382464832,0.29782622943934217,0.25785475969314575,52,237,0.33831305969167064,0.30892218334427424,52,237
固定左前沿逐词刷新诊断,L1,stale_fresh_distribution,2,reference_prefix_aligned,fail,early,0.04050923497933932,-0.044672693870340785,52,237,-0.0038816912431310848,-0.030146530849018176,0.04049313835171989,-0.050433353186527016,52,237,-0.0013528699490613554,0.02498681434599156,0.8712860576923076,0.7073706501831504,52,237,0.7928067765567766,0.8438818565400844,0.29297345060131924,0.13819530445140796,0.0,52,237,0.21001228081001033,0.1624977337157173,80,-0.7131160945148044,-1.1035522159929307,52,237,-0.93277449935551,-0.9341284641249397,0.2354363385632842,0.1331454684269519,52,237,0.18484034344854153,0.217615567933658,0.872918727106227,0.7124993131868131,52,237,0.7969734432234432,0.8396624472573839,0.3816592382464832,0.29782622943934217,0.25785475969314575,52,237,0.33831305969167064,0.30892218334427424,52,237
固定左前沿逐词刷新诊断,L1,stale_fresh_distribution,2,predecessor_correct,all,all,-0.0008370772936351822,-0.028324753536198077,159,4721,-0.015628269438740662,-0.01811052499320441,0.028412773250502843,-0.0046256010528931656,159,4721,0.013034162688864669,0.01651571767104427,0.9416588826693159,0.8977652371142526,159,4721,0.9214007034414978,0.9478923956788816,0.11238373471644032,0.06788180291877959,0.0,159,4721,0.08819710007317035,0.05522353890032567,989,-0.761032469029676,-0.8777491234261352,159,4721,-0.8191055868860452,-0.6983588342880367,0.25357071790308716,0.22117696184269092,159,4721,0.2378211728747761,0.24674879458907095,0.9422521849933108,0.8980994946950005,159,4721,0.922168402705927,0.9483160347384029,0.26298674116790216,0.22836737915491512,0.16727115213871002,159,4721,0.24491163164602023,0.20345362332384492,159,4721
固定左前沿逐词刷新诊断,L1,stale_fresh_distribution,2,predecessor_correct,all,early,-0.0009436901508500293,-0.0284328886952213,159,4662,-0.015776193677208273,-0.018441850377837254,0.02852626254186571,-0.004523233370159218,159,4662,0.013154260100065386,0.016803494342556843,0.9416794770908957,0.8978665159037239,159,4662,0.9215138003725585,0.9476619476619477,0.11228698256567461,0.06776336964869331,0.0,159,4662,0.08804356994634115,0.055454144504437475,989,-0.7608185795226514,-0.8772148876636244,159,4662,-0.8188063548198345,-0.6974346636010814,0.2535166316228566,0.22114466707573735,159,4662,0.23774223185890433,0.24666424040334617,0.9423011234477989,0.8982424551584187,159,4662,0.9222814996369877,0.9480909480909481,0.262780680747321,0.2281502040768651,0.16717012226581573,159,4662,0.24474920192891828,0.20346102745968714,159,4662
固定左前沿逐词刷新诊断,L1,stale_fresh_distribution,2,predecessor_correct,all,middle,0.022672284217107867,0.0,7,59,0.007557428072369288,0.00806979607727568,0.0,-0.017485119047619048,7,59,-0.005828373015873016,-0.006223516949152542,1.0,0.8285714285714285,7,59,0.9428571428571428,0.9661016949152542,0.1743350074404762,0.0,0.0,7,59,0.06004929315476191,0.0370017876059322,8,-0.4003325102590078,-1.0051759357520071,7,59,-0.6816098801635776,-0.7713839824674493,0.2936898741457198,0.1327527163047639,7,59,0.21990533364455592,0.2534300083831205,1.0,0.8285714285714285,7,59,0.9428571428571428,0.9661016949152542,0.324274748291022,0.12968958832573013,0.18522992730140686,7,59,0.21446906369667323,0.20286857109848347,7,59
固定左前沿逐词刷新诊断,L1,stale_fresh_distribution,2,predecessor_correct,pass,all,-0.006497201881994737,-0.028725705707358277,147,4441,-0.018223343418900778,-0.016866283333132434,0.03143371690555256,0.004053241784379475,147,4441,0.017598846913621003,0.015708560853411394,0.9539443394183329,0.9216405212084648,147,4441,0.9388794316457382,0.9542895744201756,0.08400426621961153,0.05403826846398647,0.0,147,4441,0.06804564083940345,0.04840924873515256,907,-0.724393225056083,-0.8331547732280677,147,4441,-0.7772018992417811,-0.682382394432702,0.2561815101871061,0.22842194431709503,147,4441,0.24279206323594593,0.24772780262599842,0.9549465914680105,0.9235283103847224,147,4441,0.9402370363057111,0.954965097950912,0.23876431869116382,0.21026618166111638,0.16242076456546783,147,4441,0.22397899656396122,0.19642852020879947,147,4441
固定左前沿逐词刷新诊断,L1,stale_fresh_distribution,2,predecessor_correct,pass,early,-0.006649598344814033,-0.028863589761813135,147,4382,-0.018396787809883595,-0.017202026985623096,0.03159303471037189,0.00426386542831336,147,4382,0.017741369913269668,0.016003858112733912,0.9540710567691042,0.9218313938440986,147,4382,0.9389817076821059,0.9541305340027385,0.08389860134443472,0.053859988376096166,0.0,147,4382,0.06789995068955539,0.048562840749443746,907,-0.723819313089397,-0.8326800129680392,147,4382,-0.7767594248764099,-0.6811840617777385,0.2560461742487567,0.228284307011743,147,4382,0.24270479290597027,0.24765102714912252,0.9550042541231889,0.923625756627245,147,4382,0.9403393123420787,0.9548151528982199,0.23860926636367427,0.21010056149264197,0.16229892522096634,147,4382,0.22379699076510423,0.1963418102584363,147,4382
