task_group,method_a,method_b,method_a_accuracy,method_b_accuracy,task_macro_delta,outcome,span_count
HumanEval/53,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/54,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/55,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.8,0.6666666666666666,0.13333333333333341,win,15
HumanEval/56,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.7777777777777778,0.37777777777777777,0.4,win,45
HumanEval/57,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.16666666666666666,0.0,0.16666666666666666,win,6
HumanEval/58,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.7619047619047619,0.5238095238095238,0.23809523809523803,win,21
HumanEval/59,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.6282051282051282,0.41025641025641024,0.21794871794871795,win,78
HumanEval/6,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.7878787878787878,0.6515151515151515,0.13636363636363635,win,66
HumanEval/60,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,1.0,0.0,1.0,win,1
HumanEval/61,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.8444444444444444,0.5333333333333333,0.3111111111111111,win,45
HumanEval/62,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/63,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.7857142857142857,0.6428571428571429,0.1428571428571428,win,28
HumanEval/64,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.3333333333333333,0.2,0.1333333333333333,win,15
HumanEval/65,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.5333333333333333,0.26666666666666666,0.26666666666666666,win,15
HumanEval/67,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.4,0.26666666666666666,0.13333333333333336,win,15
HumanEval/68,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.6,0.5,0.09999999999999998,win,10
HumanEval/7,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/70,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.42857142857142855,0.23809523809523808,0.19047619047619047,win,21
HumanEval/71,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.5714285714285714,0.42857142857142855,0.14285714285714285,win,21
HumanEval/72,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.8222222222222222,0.6222222222222222,0.19999999999999996,win,45
HumanEval/73,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.5333333333333333,0.2,0.3333333333333333,win,15
HumanEval/74,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.6727272727272727,0.34545454545454546,0.32727272727272727,win,55
HumanEval/75,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.5934065934065934,0.25274725274725274,0.34065934065934067,win,91
HumanEval/77,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.0,0.0,0.0,tie,3
HumanEval/79,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/8,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.8571428571428571,0.6190476190476191,0.23809523809523803,win,21
HumanEval/80,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.42857142857142855,0.23809523809523808,0.19047619047619047,win,21
HumanEval/82,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.7857142857142857,0.5714285714285714,0.2142857142857143,win,28
HumanEval/83,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.0,0.0,0.0,tie,3
HumanEval/85,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,1.0,0.0,1.0,win,1
HumanEval/86,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/87,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.3333333333333333,0.0,0.3333333333333333,win,3
HumanEval/88,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/89,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.6111111111111112,0.4166666666666667,0.19444444444444448,win,36
HumanEval/9,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.8444444444444444,0.3111111111111111,0.5333333333333333,win,45
HumanEval/90,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.0,0.0,0.0,tie,3
HumanEval/92,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.7333333333333333,0.4666666666666667,0.2666666666666666,win,15
HumanEval/93,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.1,0.0,0.1,win,10
HumanEval/94,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.7912087912087912,0.5714285714285714,0.21978021978021978,win,91
HumanEval/95,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.4588744588744589,0.2943722943722944,0.16450216450216448,win,231
HumanEval/96,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.8,0.2909090909090909,0.5090909090909091,win,55
HumanEval/97,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/99,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.36764705882352944,0.19117647058823528,0.17647058823529416,win,136
