task_group,method_a,method_b,method_a_accuracy,method_b_accuracy,task_macro_delta,outcome,span_count
HumanEval/44,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/45,m1_score_only_abductive_selector,fixed64_seed0,1.0,0.0,1.0,win,1
HumanEval/46,m1_score_only_abductive_selector,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/47,m1_score_only_abductive_selector,fixed64_seed0,0.0,1.0,-1.0,loss,1
HumanEval/48,m1_score_only_abductive_selector,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/49,m1_score_only_abductive_selector,fixed64_seed0,1.0,0.0,1.0,win,1
HumanEval/5,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/51,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/52,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/53,m1_score_only_abductive_selector,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/54,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/55,m1_score_only_abductive_selector,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/56,m1_score_only_abductive_selector,fixed64_seed0,0.0,1.0,-1.0,loss,1
HumanEval/57,m1_score_only_abductive_selector,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/58,m1_score_only_abductive_selector,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/59,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/6,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/60,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/61,m1_score_only_abductive_selector,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/62,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/63,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/64,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/65,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/67,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/68,m1_score_only_abductive_selector,fixed64_seed0,0.0,1.0,-1.0,loss,1
HumanEval/7,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/70,m1_score_only_abductive_selector,fixed64_seed0,0.0,1.0,-1.0,loss,1
HumanEval/71,m1_score_only_abductive_selector,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/72,m1_score_only_abductive_selector,fixed64_seed0,0.0,1.0,-1.0,loss,1
HumanEval/73,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/74,m1_score_only_abductive_selector,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/75,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/77,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/79,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/8,m1_score_only_abductive_selector,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/80,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/82,m1_score_only_abductive_selector,fixed64_seed0,0.0,1.0,-1.0,loss,1
HumanEval/83,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/85,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/86,m1_score_only_abductive_selector,fixed64_seed0,0.0,1.0,-1.0,loss,1
HumanEval/87,m1_score_only_abductive_selector,fixed64_seed0,1.0,0.0,1.0,win,1
HumanEval/88,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/89,m1_score_only_abductive_selector,fixed64_seed0,1.0,0.0,1.0,win,1
HumanEval/9,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/90,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/92,m1_score_only_abductive_selector,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/93,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/94,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/95,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/96,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/97,m1_score_only_abductive_selector,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/99,m1_score_only_abductive_selector,fixed64_seed0,0.0,1.0,-1.0,loss,1
HumanEval/0,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/1,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/10,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/100,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/101,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/102,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/103,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/104,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/105,m1_dependency_cone_full,fixed64_seed0,0.0,1.0,-1.0,loss,1
HumanEval/106,m1_dependency_cone_full,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/107,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/108,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/109,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/11,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/110,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/111,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/112,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/113,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/114,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/115,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/116,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/117,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/118,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/119,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/12,m1_dependency_cone_full,fixed64_seed0,1.0,0.0,1.0,win,1
HumanEval/120,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/121,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/122,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/123,m1_dependency_cone_full,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/124,m1_dependency_cone_full,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/125,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/126,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/127,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/128,m1_dependency_cone_full,fixed64_seed0,0.0,1.0,-1.0,loss,1
HumanEval/129,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/13,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/130,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/131,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/132,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/133,m1_dependency_cone_full,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/134,m1_dependency_cone_full,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/136,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/137,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/138,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/139,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/14,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/140,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/141,m1_dependency_cone_full,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/142,m1_dependency_cone_full,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/144,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/145,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/146,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/147,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/148,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/15,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/150,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/151,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/152,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/154,m1_dependency_cone_full,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/155,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/156,m1_dependency_cone_full,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/157,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/158,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/159,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/16,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/160,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/161,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/162,m1_dependency_cone_full,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/163,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/17,m1_dependency_cone_full,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/18,m1_dependency_cone_full,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/19,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/2,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/20,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/21,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/22,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/23,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/24,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/25,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/26,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/28,m1_dependency_cone_full,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/29,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/3,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/30,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/32,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/33,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/34,m1_dependency_cone_full,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/36,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/37,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/38,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/39,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/4,m1_dependency_cone_full,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/40,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/41,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/42,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/43,m1_dependency_cone_full,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/44,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/45,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/46,m1_dependency_cone_full,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/47,m1_dependency_cone_full,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/48,m1_dependency_cone_full,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/49,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/5,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/51,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/52,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/53,m1_dependency_cone_full,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/54,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/55,m1_dependency_cone_full,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/56,m1_dependency_cone_full,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/57,m1_dependency_cone_full,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/58,m1_dependency_cone_full,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/59,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/6,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/60,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/61,m1_dependency_cone_full,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/62,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/63,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/64,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/65,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/67,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/68,m1_dependency_cone_full,fixed64_seed0,0.0,1.0,-1.0,loss,1
HumanEval/7,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/70,m1_dependency_cone_full,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/71,m1_dependency_cone_full,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/72,m1_dependency_cone_full,fixed64_seed0,0.0,1.0,-1.0,loss,1
HumanEval/73,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/74,m1_dependency_cone_full,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/75,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/77,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/79,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/8,m1_dependency_cone_full,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/80,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/82,m1_dependency_cone_full,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/83,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/85,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/86,m1_dependency_cone_full,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/87,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/88,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/89,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/9,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/90,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/92,m1_dependency_cone_full,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/93,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/94,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/95,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/96,m1_dependency_cone_full,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/97,m1_dependency_cone_full,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/99,m1_dependency_cone_full,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/0,oracle_ceiling_offline_only,fixed64_seed0,1.0,0.0,1.0,win,1
HumanEval/1,oracle_ceiling_offline_only,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/10,oracle_ceiling_offline_only,fixed64_seed0,1.0,0.0,1.0,win,1
HumanEval/100,oracle_ceiling_offline_only,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/101,oracle_ceiling_offline_only,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/102,oracle_ceiling_offline_only,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/103,oracle_ceiling_offline_only,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/104,oracle_ceiling_offline_only,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/105,oracle_ceiling_offline_only,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/106,oracle_ceiling_offline_only,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/107,oracle_ceiling_offline_only,fixed64_seed0,1.0,0.0,1.0,win,1
HumanEval/108,oracle_ceiling_offline_only,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/109,oracle_ceiling_offline_only,fixed64_seed0,1.0,0.0,1.0,win,1
HumanEval/11,oracle_ceiling_offline_only,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/110,oracle_ceiling_offline_only,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/111,oracle_ceiling_offline_only,fixed64_seed0,1.0,0.0,1.0,win,1
HumanEval/112,oracle_ceiling_offline_only,fixed64_seed0,1.0,0.0,1.0,win,1
HumanEval/113,oracle_ceiling_offline_only,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/114,oracle_ceiling_offline_only,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/115,oracle_ceiling_offline_only,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/116,oracle_ceiling_offline_only,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/117,oracle_ceiling_offline_only,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/118,oracle_ceiling_offline_only,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/119,oracle_ceiling_offline_only,fixed64_seed0,1.0,0.0,1.0,win,1
HumanEval/12,oracle_ceiling_offline_only,fixed64_seed0,1.0,0.0,1.0,win,1
HumanEval/120,oracle_ceiling_offline_only,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/121,oracle_ceiling_offline_only,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/122,oracle_ceiling_offline_only,fixed64_seed0,1.0,0.0,1.0,win,1
HumanEval/123,oracle_ceiling_offline_only,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/124,oracle_ceiling_offline_only,fixed64_seed0,0.0,1.0,-1.0,loss,1
HumanEval/125,oracle_ceiling_offline_only,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/126,oracle_ceiling_offline_only,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/127,oracle_ceiling_offline_only,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/128,oracle_ceiling_offline_only,fixed64_seed0,0.0,1.0,-1.0,loss,1
HumanEval/129,oracle_ceiling_offline_only,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/13,oracle_ceiling_offline_only,fixed64_seed0,1.0,0.0,1.0,win,1
HumanEval/130,oracle_ceiling_offline_only,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/131,oracle_ceiling_offline_only,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/132,oracle_ceiling_offline_only,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/133,oracle_ceiling_offline_only,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/134,oracle_ceiling_offline_only,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/136,oracle_ceiling_offline_only,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/137,oracle_ceiling_offline_only,fixed64_seed0,1.0,0.0,1.0,win,1
HumanEval/138,oracle_ceiling_offline_only,fixed64_seed0,1.0,0.0,1.0,win,1
HumanEval/139,oracle_ceiling_offline_only,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/14,oracle_ceiling_offline_only,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/140,oracle_ceiling_offline_only,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/141,oracle_ceiling_offline_only,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/142,oracle_ceiling_offline_only,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/144,oracle_ceiling_offline_only,fixed64_seed0,1.0,0.0,1.0,win,1
HumanEval/145,oracle_ceiling_offline_only,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/146,oracle_ceiling_offline_only,fixed64_seed0,1.0,0.0,1.0,win,1
HumanEval/147,oracle_ceiling_offline_only,fixed64_seed0,1.0,0.0,1.0,win,1
HumanEval/148,oracle_ceiling_offline_only,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/15,oracle_ceiling_offline_only,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/150,oracle_ceiling_offline_only,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/151,oracle_ceiling_offline_only,fixed64_seed0,1.0,0.0,1.0,win,1
HumanEval/152,oracle_ceiling_offline_only,fixed64_seed0,1.0,0.0,1.0,win,1
HumanEval/154,oracle_ceiling_offline_only,fixed64_seed0,0.0,1.0,-1.0,loss,1
HumanEval/155,oracle_ceiling_offline_only,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/156,oracle_ceiling_offline_only,fixed64_seed0,0.0,1.0,-1.0,loss,1
HumanEval/157,oracle_ceiling_offline_only,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/158,oracle_ceiling_offline_only,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/159,oracle_ceiling_offline_only,fixed64_seed0,1.0,0.0,1.0,win,1
HumanEval/16,oracle_ceiling_offline_only,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/160,oracle_ceiling_offline_only,fixed64_seed0,1.0,0.0,1.0,win,1
HumanEval/161,oracle_ceiling_offline_only,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/162,oracle_ceiling_offline_only,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/163,oracle_ceiling_offline_only,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/17,oracle_ceiling_offline_only,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/18,oracle_ceiling_offline_only,fixed64_seed0,0.0,1.0,-1.0,loss,1
HumanEval/19,oracle_ceiling_offline_only,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/2,oracle_ceiling_offline_only,fixed64_seed0,1.0,0.0,1.0,win,1
HumanEval/20,oracle_ceiling_offline_only,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/21,oracle_ceiling_offline_only,fixed64_seed0,1.0,0.0,1.0,win,1
HumanEval/22,oracle_ceiling_offline_only,fixed64_seed0,1.0,0.0,1.0,win,1
HumanEval/23,oracle_ceiling_offline_only,fixed64_seed0,1.0,0.0,1.0,win,1
HumanEval/24,oracle_ceiling_offline_only,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/25,oracle_ceiling_offline_only,fixed64_seed0,1.0,0.0,1.0,win,1
HumanEval/26,oracle_ceiling_offline_only,fixed64_seed0,1.0,0.0,1.0,win,1
HumanEval/28,oracle_ceiling_offline_only,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/29,oracle_ceiling_offline_only,fixed64_seed0,1.0,0.0,1.0,win,1
HumanEval/3,oracle_ceiling_offline_only,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/30,oracle_ceiling_offline_only,fixed64_seed0,1.0,0.0,1.0,win,1
HumanEval/32,oracle_ceiling_offline_only,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/33,oracle_ceiling_offline_only,fixed64_seed0,1.0,0.0,1.0,win,1
HumanEval/34,oracle_ceiling_offline_only,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/36,oracle_ceiling_offline_only,fixed64_seed0,1.0,0.0,1.0,win,1
HumanEval/37,oracle_ceiling_offline_only,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/38,oracle_ceiling_offline_only,fixed64_seed0,1.0,0.0,1.0,win,1
HumanEval/39,oracle_ceiling_offline_only,fixed64_seed0,1.0,0.0,1.0,win,1
HumanEval/4,oracle_ceiling_offline_only,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/40,oracle_ceiling_offline_only,fixed64_seed0,1.0,0.0,1.0,win,1
HumanEval/41,oracle_ceiling_offline_only,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/42,oracle_ceiling_offline_only,fixed64_seed0,1.0,0.0,1.0,win,1
HumanEval/43,oracle_ceiling_offline_only,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/44,oracle_ceiling_offline_only,fixed64_seed0,1.0,0.0,1.0,win,1
