task_id,oracle_bucket,baseline_selected_length,route2_primary_selected_length,route2_selected_length,route2_rescue_length,route2_selected_minus_oracle_length,route2_abs_selected_minus_oracle_length,route2_primary_stop_reason,route2_final_source,route2_trace_top1_last,route2_trace_top1_median,route2_trace_confidence_max,route2_trace_max_remaining_plateau_steps,route2_best_len,route2_best_long_len,route2_long_score_max,route2_long_ratio,classes,pairwise,oracle_length,baseline_passed,route2_passed,route2_triggered,rescue_len_ge_oracle
SingleLineInfilling/HumanEval/62/L0,17-24,3,3,32,32,12,12,no_remaining_masks,rescue,0.142578125,0.1923828125,0.7109375,21.0,,,,,tie_fail;triggered_failed_long;unchanged_fail,tie_fail,20,False,False,True,True
SingleLineInfilling/HumanEval/63/L0,<=8,6,6,6,,-2,2,global_gap_early_commit,primary,0.99609375,0.99609375,0.99609375,10.0,6.0,14.0,0.8191826543076745,0.7385696507143648,tie_pass,tie_pass,8,True,True,False,
SingleLineInfilling/HumanEval/63/L1,<=8,5,5,5,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,12.0,5.0,13.0,0.41005219902126216,0.37230677988889277,tie_pass,tie_pass,5,True,True,False,
SingleLineInfilling/HumanEval/63/L2,<=8,8,8,8,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,8.0,8.0,13.0,1.0387989041871974,0.9169509052694882,tie_pass,tie_pass,8,True,True,False,
SingleLineInfilling/HumanEval/63/L3,<=8,5,5,5,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,12.0,5.0,24.0,0.5294082829648402,0.480676103061033,tie_pass,tie_pass,5,True,True,False,
SingleLineInfilling/HumanEval/63/L4,<=8,8,8,8,,0,0,global_gap_early_commit,primary,0.99609375,1.0,1.0,8.0,8.0,13.0,1.12080934399145,0.9893417662118162,tie_pass,tie_pass,8,True,True,False,
SingleLineInfilling/HumanEval/63/L5,<=8,6,6,6,,1,1,global_gap_early_commit,primary,0.9921875,0.9921875,0.99609375,10.0,6.0,20.0,0.7246921093063152,0.6559499544871497,tie_pass,tie_pass,5,True,True,False,
SingleLineInfilling/HumanEval/63/L6,25+,13,13,13,,-13,13,global_gap_early_commit,primary,0.69140625,0.7890625,0.92578125,4.0,10.0,13.0,0.5490143331340233,0.9600933537104362,tie_fail;missed_failed_long;unchanged_fail,tie_fail,26,False,False,False,
SingleLineInfilling/HumanEval/64/L0,9-12,8,8,8,,-3,3,global_gap_early_commit,primary,0.88671875,0.90234375,0.9296875,8.0,8.0,15.0,0.5353668000659875,0.5104552274446984,tie_fail;unchanged_fail,tie_fail,11,False,False,False,
SingleLineInfilling/HumanEval/64/L1,13-16,13,13,13,,-3,3,global_gap_early_commit,primary,0.8671875,0.90234375,0.96484375,4.0,11.0,13.0,1.1253654795361305,0.9900325022828697,tie_fail;unchanged_fail,tie_fail,16,False,False,False,
SingleLineInfilling/HumanEval/64/L2,17-24,5,5,5,,-15,15,global_gap_early_commit,primary,0.90625,0.90625,0.9453125,12.0,5.0,16.0,0.7150541504749109,0.7072498020859381,tie_fail;missed_failed_long;unchanged_fail,tie_fail,20,False,False,False,
SingleLineInfilling/HumanEval/64/L3,9-12,9,9,9,,0,0,global_gap_early_commit,primary,0.9921875,0.99609375,0.99609375,7.0,9.0,14.0,1.0983454582896193,0.9664606871112058,tie_pass,tie_pass,9,True,True,False,
SingleLineInfilling/HumanEval/64/L4,<=8,7,7,7,,0,0,global_gap_early_commit,primary,0.98828125,0.955078125,0.9921875,8.0,5.0,13.0,0.6879764672467843,0.6747253109885156,tie_pass,tie_pass,7,True,True,False,
SingleLineInfilling/HumanEval/65/L0,<=8,7,7,7,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,8.0,7.0,14.0,0.6452779567451513,0.5741705948382739,tie_pass,tie_pass,7,True,True,False,
SingleLineInfilling/HumanEval/65/L1,<=8,8,8,8,,0,0,global_gap_early_commit,primary,0.90234375,0.9140625,0.9375,8.0,8.0,20.0,1.0566478496982403,0.9990493434137862,tie_pass,tie_pass,8,True,True,False,
SingleLineInfilling/HumanEval/65/L2,<=8,8,8,8,,0,0,global_gap_early_commit,primary,0.98828125,0.98828125,0.9921875,8.0,8.0,13.0,0.8155482624978436,0.7255552956739367,tie_pass,tie_pass,8,True,True,False,
SingleLineInfilling/HumanEval/65/L3,<=8,4,4,4,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,14.0,4.0,16.0,1.0195288209997118,0.9381578305400736,tie_pass,tie_pass,4,True,True,False,
SingleLineInfilling/HumanEval/65/L4,17-24,3,3,3,,-16,16,global_gap_early_commit,primary,0.6484375,0.6484375,0.84765625,21.0,3.0,14.0,0.510272994163719,0.5635799580494738,tie_fail;missed_failed_long;unchanged_fail,tie_fail,19,False,False,False,
SingleLineInfilling/HumanEval/66/L0,9-12,4,4,4,,-6,6,global_gap_early_commit,primary,0.6796875,0.765625,0.83984375,14.0,4.0,13.0,0.46700389332977077,0.5213800528510077,tie_pass,tie_pass,10,True,True,False,
SingleLineInfilling/HumanEval/66/L1,17-24,3,3,32,32,11,11,no_remaining_masks,rescue,0.1435546875,0.2734375,0.7109375,21.0,,,,,route2_win;triggered_rescued_long,win,21,False,True,True,True
SingleLineInfilling/HumanEval/67/L0,<=8,4,4,4,,-2,2,global_gap_early_commit,primary,1.0,1.0,1.0,14.0,4.0,13.0,0.5376239942723214,0.4947149602090088,tie_pass,tie_pass,6,True,True,False,
SingleLineInfilling/HumanEval/67/L1,9-12,7,7,7,,-3,3,global_gap_early_commit,primary,1.0,1.0,1.0,8.0,7.0,14.0,0.9518993971843368,0.8470034306834113,tie_fail;unchanged_fail,tie_fail,10,False,False,False,
SingleLineInfilling/HumanEval/67/L2,<=8,7,7,7,,0,0,global_gap_early_commit,primary,0.84375,0.91796875,0.9375,8.0,5.0,13.0,0.5262336554106197,0.4873115036633369,tie_pass,tie_pass,7,True,True,False,
SingleLineInfilling/HumanEval/67/L3,<=8,7,7,7,,0,0,global_gap_early_commit,primary,0.9921875,0.99609375,0.99609375,8.0,7.0,14.0,0.7688418208027336,0.6868009718482683,tie_pass,tie_pass,7,True,True,False,
SingleLineInfilling/HumanEval/67/L4,9-12,3,3,32,32,23,23,global_gap_early_commit,rescue,0.33203125,0.33203125,0.55078125,21.0,,,,,route2_win;short_or_medium_win,win,9,False,True,True,True
SingleLineInfilling/HumanEval/68/L0,9-12,9,9,9,,-3,3,global_gap_early_commit,primary,0.91796875,0.91796875,0.96484375,7.0,9.0,13.0,0.448779351151048,0.4321777061124911,tie_pass,tie_pass,12,True,True,False,
SingleLineInfilling/HumanEval/68/L1,17-24,20,20,20,,1,1,global_gap_early_commit,primary,0.357421875,0.814453125,0.90234375,3.0,20.0,20.0,1.037946117845174,1.0,tie_pass,tie_pass,19,True,True,False,
SingleLineInfilling/HumanEval/68/L2,9-12,13,13,13,,3,3,global_gap_early_commit,primary,0.96875,0.97265625,0.98828125,4.0,13.0,13.0,1.1390338861701725,1.0,tie_pass,tie_pass,10,True,True,False,
SingleLineInfilling/HumanEval/68/L3,13-16,3,3,32,32,17,17,no_remaining_masks,rescue,0.2890625,0.2890625,0.76171875,21.0,,,,,tie_fail;unchanged_fail,tie_fail,15,False,False,True,True
SingleLineInfilling/HumanEval/69/L0,17-24,6,6,6,,-12,12,global_gap_early_commit,primary,0.9921875,0.99609375,0.99609375,10.0,6.0,13.0,0.8656657534893312,0.7804785047973799,tie_fail;missed_failed_long;unchanged_fail,tie_fail,18,False,False,False,
SingleLineInfilling/HumanEval/69/L1,<=8,7,7,7,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,8.0,7.0,13.0,0.692532602791465,0.6162179450470766,tie_pass,tie_pass,7,True,True,False,
SingleLineInfilling/HumanEval/69/L2,9-12,9,9,9,,-1,1,global_gap_early_commit,primary,0.98046875,0.98828125,0.9921875,7.0,9.0,13.0,0.9157832444808188,0.8121899043103589,tie_pass,tie_pass,10,True,True,False,
SingleLineInfilling/HumanEval/69/L4,<=8,6,6,6,,0,0,global_gap_early_commit,primary,0.95703125,0.9765625,0.984375,10.0,6.0,24.0,0.8319273018018918,0.7620132900581125,tie_pass,tie_pass,6,True,True,False,
SingleLineInfilling/HumanEval/69/L5,13-16,7,7,7,,-6,6,global_gap_early_commit,primary,1.0,1.0,1.0,8.0,7.0,13.0,0.9932375487403905,0.8837862632912019,tie_fail;unchanged_fail,tie_fail,13,False,False,False,
SingleLineInfilling/HumanEval/69/L6,9-12,9,9,9,,-1,1,global_gap_early_commit,primary,0.94921875,0.9296875,0.9765625,7.0,9.0,14.0,0.9518993971843368,0.8936728529354664,tie_pass,tie_pass,10,True,True,False,
SingleLineInfilling/HumanEval/69/L7,<=8,8,8,8,,3,3,global_gap_early_commit,primary,0.98828125,0.98828125,0.9921875,8.0,8.0,13.0,0.6150782985318932,0.5537468247381266,tie_fail;unchanged_fail,tie_fail,5,False,False,False,
SingleLineInfilling/HumanEval/69/L9,<=8,3,3,3,,-1,1,global_gap_early_commit,primary,0.8984375,0.8984375,0.9296875,21.0,3.0,13.0,0.3986618601595604,0.4136236845545336,tie_pass,tie_pass,4,True,True,False,
SingleLineInfilling/HumanEval/7/L0,13-16,3,3,32,32,18,18,no_remaining_masks,rescue,0.51171875,0.46484375,0.8359375,21.0,,,,,tie_fail;unchanged_fail,tie_fail,14,False,False,True,True
SingleLineInfilling/HumanEval/70/L0,<=8,10,10,10,,2,2,global_gap_early_commit,primary,0.75,0.8515625,0.90234375,6.0,10.0,15.0,0.6709317837736838,0.6619266888622041,tie_pass,tie_pass,8,True,True,False,
SingleLineInfilling/HumanEval/70/L1,<=8,11,11,11,,6,6,global_gap_early_commit,primary,0.9609375,0.96875,0.984375,5.0,11.0,13.0,0.4875065032808339,0.43756226772370144,tie_pass,tie_pass,5,True,True,False,
SingleLineInfilling/HumanEval/70/L2,13-16,8,8,8,,-7,7,global_gap_early_commit,primary,0.92578125,0.92578125,0.953125,8.0,8.0,24.0,0.8366541614712207,0.7977231502470934,tie_fail;unchanged_fail,tie_fail,15,False,False,False,
SingleLineInfilling/HumanEval/70/L3,<=8,5,5,5,,-3,3,global_gap_early_commit,primary,0.84375,0.875,0.90625,12.0,5.0,15.0,0.8823212498941595,0.8955565644991422,tie_fail;unchanged_fail,tie_fail,8,False,False,False,
SingleLineInfilling/HumanEval/70/L4,<=8,6,6,6,,0,0,global_gap_early_commit,primary,0.9453125,0.96875,0.98046875,10.0,6.0,13.0,0.42827674119998493,0.3970303429540153,tie_pass,tie_pass,6,True,True,False,
SingleLineInfilling/HumanEval/70/L5,<=8,3,3,3,,-1,1,global_gap_early_commit,primary,0.953125,0.953125,0.96875,21.0,3.0,14.0,0.45077928183969795,0.5270147572275393,tie_pass,tie_pass,4,True,True,False,
SingleLineInfilling/HumanEval/71/L0,17-24,9,9,9,,-12,12,global_gap_early_commit,primary,0.94140625,0.875,0.97265625,7.0,9.0,15.0,0.739863131421665,0.7444438354069532,tie_fail;missed_failed_long;unchanged_fail,tie_fail,21,False,False,False,
SingleLineInfilling/HumanEval/71/L1,<=8,7,7,7,,1,1,global_gap_early_commit,primary,0.90625,0.92578125,0.94921875,8.0,5.0,14.0,0.5720549261925101,0.5214339623164602,tie_pass,tie_pass,6,True,True,False,
SingleLineInfilling/HumanEval/71/L2,13-16,14,14,14,,1,1,global_gap_early_commit,primary,0.99609375,0.99609375,1.0,4.0,14.0,14.0,1.1624156100231804,1.0,tie_pass,tie_pass,13,True,True,False,
SingleLineInfilling/HumanEval/71/L3,25+,16,16,16,,-13,13,global_gap_early_commit,primary,0.84375,0.87109375,0.984375,4.0,16.0,16.0,1.0056890632485844,1.0,tie_fail;missed_failed_long;unchanged_fail,tie_fail,29,False,False,False,
SingleLineInfilling/HumanEval/71/L4,9-12,11,11,11,,0,0,global_gap_early_commit,primary,0.984375,0.9921875,0.99609375,5.0,11.0,13.0,0.6606396539787002,0.5766168451881805,tie_pass,tie_pass,11,True,True,False,
SingleLineInfilling/HumanEval/71/L5,<=8,3,3,3,,-1,1,global_gap_early_commit,primary,0.9765625,0.9765625,0.984375,21.0,3.0,13.0,0.39410572461487975,0.39192989462603034,tie_pass,tie_pass,4,True,True,False,
SingleLineInfilling/HumanEval/72/L0,9-12,6,6,6,,-3,3,global_gap_early_commit,primary,0.9921875,0.93359375,0.99609375,10.0,6.0,15.0,0.48711485671240057,0.4685806654949615,tie_fail;unchanged_fail,tie_fail,9,False,False,False,
SingleLineInfilling/HumanEval/72/L1,<=8,8,8,8,,4,4,global_gap_early_commit,primary,0.92578125,0.93359375,0.984375,8.0,8.0,16.0,0.8626782331536023,0.7766577580768514,tie_fail;unchanged_fail,tie_fail,4,False,False,False,
SingleLineInfilling/HumanEval/72/L3,13-16,6,6,6,,-7,7,global_gap_early_commit,primary,0.99609375,0.8671875,1.0,10.0,6.0,14.0,0.9244407607270962,0.9321700163750105,tie_fail;unchanged_fail,tie_fail,13,False,False,False,
SingleLineInfilling/HumanEval/72/L4,<=8,6,6,6,,0,0,global_gap_early_commit,primary,0.984375,0.98828125,0.9921875,10.0,6.0,14.0,0.8878292454507756,0.8067887168688503,tie_pass,tie_pass,6,True,True,False,
SingleLineInfilling/HumanEval/72/L5,9-12,10,10,10,,0,0,global_gap_early_commit,primary,0.890625,0.93359375,0.95703125,6.0,10.0,13.0,0.5512924009063636,0.5079332058011644,tie_pass,tie_pass,10,True,True,False,
SingleLineInfilling/HumanEval/72/L6,<=8,6,6,6,,2,2,global_gap_early_commit,primary,0.93359375,0.9296875,0.96875,10.0,4.0,13.0,0.4191644701106235,0.3857099689765154,tie_pass,tie_pass,4,True,True,False,
SingleLineInfilling/HumanEval/72/L7,<=8,9,9,9,,4,4,global_gap_early_commit,primary,0.9140625,0.9140625,0.9609375,7.0,5.0,20.0,0.893007695983911,0.8108060888378013,tie_pass,tie_pass,5,True,True,False,
SingleLineInfilling/HumanEval/72/L8,<=8,6,6,6,,1,1,global_gap_early_commit,primary,0.9609375,0.96875,0.98046875,10.0,5.0,16.0,0.6919878875563654,0.628290209766364,tie_pass,tie_pass,5,True,True,False,
SingleLineInfilling/HumanEval/72/L9,<=8,4,4,4,,0,0,global_gap_early_commit,primary,0.7734375,0.8984375,0.921875,14.0,4.0,13.0,0.29842687817658525,0.5094190894611067,tie_pass,tie_pass,4,True,True,False,
SingleLineInfilling/HumanEval/73/L0,<=8,6,6,6,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,10.0,6.0,13.0,0.706201009425507,0.6342190152573283,tie_pass,tie_pass,6,True,True,False,
SingleLineInfilling/HumanEval/73/L1,13-16,13,13,13,,0,0,global_gap_early_commit,primary,0.9609375,0.97265625,0.98828125,4.0,9.0,13.0,1.1299216150808113,0.9903615391023235,tie_pass,tie_pass,13,True,True,False,
SingleLineInfilling/HumanEval/73/L2,17-24,13,13,13,,-4,4,global_gap_early_commit,primary,0.56640625,0.75390625,0.8671875,4.0,13.0,13.0,0.943120057748903,1.0,tie_pass,tie_pass,17,True,True,False,
SingleLineInfilling/HumanEval/73/L3,<=8,6,6,6,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,10.0,6.0,15.0,0.5445576464190516,0.48905171424733024,tie_pass,tie_pass,6,True,True,False,
SingleLineInfilling/HumanEval/73/L4,<=8,3,3,3,,-1,1,global_gap_early_commit,primary,0.86328125,0.86328125,0.90625,21.0,3.0,13.0,0.3713250468914763,0.5085444112500197,tie_pass,tie_pass,4,True,True,False,
SingleLineInfilling/HumanEval/74/L0,<=8,7,7,7,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,8.0,7.0,13.0,0.9476761932935837,0.843245609011789,tie_pass,tie_pass,7,True,True,False,
SingleLineInfilling/HumanEval/74/L1,<=8,8,8,8,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,8.0,8.0,15.0,0.909893788953352,0.8031659738153807,tie_pass,tie_pass,8,True,True,False,
SingleLineInfilling/HumanEval/74/L10,<=8,4,4,4,,0,0,global_gap_early_commit,primary,0.99609375,0.99609375,1.0,14.0,4.0,13.0,0.6424151117999773,0.5934606581490323,tie_pass,tie_pass,4,True,True,False,
SingleLineInfilling/HumanEval/74/L11,<=8,4,4,4,,-1,1,global_gap_early_commit,primary,1.0,0.99609375,1.0,14.0,4.0,13.0,0.514843316548918,0.4774827962406983,tie_pass,tie_pass,5,True,True,False,
SingleLineInfilling/HumanEval/74/L2,<=8,8,8,8,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,8.0,8.0,16.0,0.8857444960721477,0.781849320630841,tie_pass,tie_pass,8,True,True,False,
SingleLineInfilling/HumanEval/74/L4,<=8,7,7,7,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,8.0,7.0,14.0,0.8649470484030752,0.7696329249959842,tie_pass,tie_pass,7,True,True,False,
SingleLineInfilling/HumanEval/74/L5,<=8,8,8,8,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,8.0,8.0,13.0,0.9613445999276257,0.8485817588239561,tie_pass,tie_pass,8,True,True,False,
SingleLineInfilling/HumanEval/74/L6,<=8,8,8,8,,0,0,global_gap_early_commit,primary,0.99609375,1.0,1.0,8.0,8.0,24.0,1.0068211095670623,0.8887240101435276,tie_pass,tie_pass,8,True,True,False,
SingleLineInfilling/HumanEval/74/L8,9-12,9,9,9,,0,0,global_gap_early_commit,primary,0.88671875,0.90625,0.94921875,7.0,9.0,15.0,0.8777258267176274,0.8206029058356201,tie_fail;unchanged_fail,tie_fail,9,False,False,False,
SingleLineInfilling/HumanEval/74/L9,<=8,5,5,5,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,12.0,5.0,14.0,0.855794169583995,0.7770180779081375,tie_pass,tie_pass,5,True,True,False,
SingleLineInfilling/HumanEval/75/L0,<=8,7,7,7,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,8.0,7.0,16.0,1.0564348416693845,0.9400194367537507,tie_pass,tie_pass,7,True,True,False,
SingleLineInfilling/HumanEval/75/L1,9-12,10,10,10,,0,0,global_gap_early_commit,primary,0.99609375,0.99609375,1.0,6.0,10.0,13.0,1.029686633097836,0.9003365059691227,tie_pass,tie_pass,10,True,True,False,
SingleLineInfilling/HumanEval/75/L10,13-16,13,13,13,,0,0,global_gap_early_commit,primary,0.99609375,1.0,1.0,4.0,13.0,13.0,1.1663706994382568,1.0,tie_pass,tie_pass,13,True,True,False,
SingleLineInfilling/HumanEval/75/L11,9-12,9,9,9,,0,0,global_gap_early_commit,primary,0.99609375,0.99609375,1.0,7.0,9.0,15.0,0.7858173631869858,0.6887586562396484,tie_pass,tie_pass,9,True,True,False,
SingleLineInfilling/HumanEval/75/L12,9-12,11,11,11,,0,0,global_gap_early_commit,primary,0.9765625,0.859375,0.9921875,5.0,4.0,13.0,0.8565534823999699,0.820230177929557,tie_pass,tie_pass,11,True,True,False,
SingleLineInfilling/HumanEval/75/L13,<=8,3,3,3,,-1,1,global_gap_early_commit,primary,0.984375,0.984375,0.9921875,21.0,3.0,13.0,0.34398823362339215,0.43391301476531396,tie_pass,tie_pass,4,True,True,False,
SingleLineInfilling/HumanEval/75/L2,9-12,10,10,10,,0,0,global_gap_early_commit,primary,0.80859375,0.8828125,0.9296875,6.0,10.0,13.0,0.6333028407106159,0.60603189361684,tie_pass,tie_pass,10,True,True,False,
SingleLineInfilling/HumanEval/75/L3,<=8,4,4,4,,0,0,global_gap_early_commit,primary,0.99609375,0.99609375,1.0,14.0,4.0,16.0,0.7473469185608747,0.6876994051922711,tie_pass,tie_pass,4,True,True,False,
SingleLineInfilling/HumanEval/75/L4,<=8,3,3,3,,-1,1,global_gap_early_commit,primary,0.99609375,0.99609375,0.99609375,21.0,3.0,13.0,0.7107571449701877,0.6680265813605457,tie_pass,tie_pass,4,True,True,False,
SingleLineInfilling/HumanEval/75/L6,13-16,13,13,13,,0,0,global_gap_early_commit,primary,0.99609375,0.99609375,1.0,4.0,13.0,13.0,1.1663706994382568,1.0,tie_pass,tie_pass,13,True,True,False,
SingleLineInfilling/HumanEval/75/L7,9-12,9,9,9,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,7.0,9.0,13.0,0.6241905696212546,0.5470948824879771,tie_pass,tie_pass,9,True,True,False,
SingleLineInfilling/HumanEval/75/L8,13-16,13,13,13,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,4.0,13.0,13.0,1.1663706994382568,1.0,tie_pass,tie_pass,13,True,True,False,
SingleLineInfilling/HumanEval/75/L9,9-12,9,9,9,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,7.0,9.0,20.0,0.9304111596900435,0.8154932305129043,tie_pass,tie_pass,9,True,True,False,
SingleLineInfilling/HumanEval/76/L0,9-12,10,10,10,,0,0,global_gap_early_commit,primary,0.984375,0.984375,0.9921875,6.0,10.0,24.0,0.8508347404792075,0.7528087162180275,tie_pass,tie_pass,10,True,True,False,
SingleLineInfilling/HumanEval/76/L1,9-12,10,10,10,,0,0,global_gap_early_commit,primary,0.984375,0.859375,0.9921875,6.0,10.0,20.0,0.7807973048655139,0.7913262820930331,tie_pass,tie_pass,10,True,True,False,
SingleLineInfilling/HumanEval/76/L2,<=8,7,7,7,,1,1,global_gap_early_commit,primary,0.98046875,0.96875,0.98828125,8.0,5.0,20.0,0.8041744696818466,0.7330133190371844,tie_pass,tie_pass,6,True,True,False,
SingleLineInfilling/HumanEval/76/L3,9-12,9,9,9,,0,0,global_gap_early_commit,primary,0.92578125,0.796875,0.96484375,7.0,4.0,14.0,0.7688418208027336,0.7943621039007648,tie_pass,tie_pass,9,True,True,False,
SingleLineInfilling/HumanEval/76/L4,<=8,8,8,8,,0,0,global_gap_early_commit,primary,0.9140625,0.92578125,0.94921875,8.0,5.0,13.0,0.6378589762552966,0.5837040678573017,tie_pass,tie_pass,8,True,True,False,
SingleLineInfilling/HumanEval/76/L5,9-12,7,7,7,,-2,2,global_gap_early_commit,primary,0.9609375,0.80078125,0.9765625,8.0,7.0,14.0,0.5812078050115902,0.8379313394102685,tie_pass,tie_pass,9,True,True,False,
SingleLineInfilling/HumanEval/77/L0,<=8,4,4,4,,-3,3,no_remaining_masks,primary,0.1181640625,0.5234375,0.77734375,16.0,4.0,13.0,0.5695169430850863,0.72913037613708,tie_fail;unchanged_fail,tie_fail,7,False,False,False,
SingleLineInfilling/HumanEval/77/L1,17-24,3,3,32,32,13,13,global_gap_early_commit,rescue,0.345703125,0.345703125,0.5625,21.0,,,,,tie_fail;triggered_failed_long;unchanged_fail,tie_fail,19,False,False,True,True
SingleLineInfilling/HumanEval/78/L0,17-24,8,8,8,,-14,14,global_gap_early_commit,primary,0.58203125,0.6484375,0.84375,8.0,8.0,13.0,0.706201009425507,0.8720307717642912,tie_fail;missed_failed_long;unchanged_fail,tie_fail,22,False,False,False,
SingleLineInfilling/HumanEval/78/L1,<=8,6,6,6,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,10.0,6.0,13.0,0.6970887383361456,0.6260355440927176,tie_pass,tie_pass,6,True,True,False,
SingleLineInfilling/HumanEval/78/L2,9-12,12,12,12,,0,0,global_gap_early_commit,primary,0.98828125,0.98046875,0.99609375,5.0,12.0,13.0,0.6515273828893388,0.5701921356918792,tie_pass,tie_pass,12,True,True,False,
SingleLineInfilling/HumanEval/78/L3,9-12,9,9,9,,0,0,global_gap_early_commit,primary,0.99609375,0.97265625,1.0,7.0,9.0,13.0,0.7198694160595491,0.6435249892946083,tie_pass,tie_pass,9,True,True,False,
SingleLineInfilling/HumanEval/78/L4,<=8,6,6,6,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,10.0,6.0,13.0,0.7608746359616754,0.6833198422449924,tie_pass,tie_pass,6,True,True,False,
SingleLineInfilling/HumanEval/78/L5,<=8,3,3,3,,-1,1,global_gap_early_commit,primary,0.9609375,0.9609375,0.9765625,21.0,3.0,13.0,0.40549606347658146,0.41710309408984214,tie_pass,tie_pass,4,True,True,False,
SingleLineInfilling/HumanEval/79/L0,17-24,3,3,32,32,15,15,no_remaining_masks,rescue,0.25390625,0.25390625,0.75,21.0,,,,,tie_fail;triggered_failed_long;unchanged_fail,tie_fail,17,False,False,True,True
SingleLineInfilling/HumanEval/8/L0,<=8,7,7,7,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,8.0,7.0,13.0,0.8519973468552892,0.758110235025022,tie_pass,tie_pass,7,True,True,False,
SingleLineInfilling/HumanEval/8/L1,<=8,6,6,6,,-1,1,global_gap_early_commit,primary,1.0,1.0,1.0,10.0,6.0,20.0,1.0753495815513066,0.9657408352101634,tie_pass,tie_pass,7,True,True,False,
SingleLineInfilling/HumanEval/8/L3,<=8,7,7,7,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,8.0,7.0,14.0,0.7642653813931934,0.6800460236737004,tie_pass,tie_pass,7,True,True,False,
SingleLineInfilling/HumanEval/8/L4,<=8,6,6,6,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,10.0,6.0,13.0,0.6970887383361456,0.6260355440927176,tie_pass,tie_pass,6,True,True,False,
SingleLineInfilling/HumanEval/8/L5,<=8,7,7,7,,1,1,global_gap_early_commit,primary,1.0,1.0,1.0,8.0,7.0,13.0,0.692532602791465,0.6162179450470766,tie_pass,tie_pass,6,True,True,False,
SingleLineInfilling/HumanEval/8/L6,<=8,8,8,8,,0,0,global_gap_early_commit,primary,0.64453125,0.69140625,0.77734375,8.0,3.0,13.0,0.6651957895233808,0.7484840984727673,tie_fail;unchanged_fail,tie_fail,8,False,False,False,
SingleLineInfilling/HumanEval/80/L0,9-12,10,10,10,,0,0,global_gap_early_commit,primary,0.97265625,0.984375,0.98828125,6.0,10.0,15.0,0.8869166730706917,0.781631878141524,tie_pass,tie_pass,10,True,True,False,
SingleLineInfilling/HumanEval/80/L1,<=8,4,4,4,,0,0,global_gap_early_commit,primary,0.8671875,0.90234375,0.93359375,14.0,4.0,13.0,0.5444581975893426,0.5388947465714998,tie_pass,tie_pass,4,True,True,False,
SingleLineInfilling/HumanEval/80/L3,13-16,11,11,11,,-2,2,global_gap_early_commit,primary,0.9921875,0.95703125,0.99609375,5.0,8.0,13.0,0.9841252776510292,0.8824790667255225,tie_pass,tie_pass,13,True,True,False,
SingleLineInfilling/HumanEval/80/L5,25+,20,20,20,,-14,14,global_gap_early_commit,primary,0.98046875,0.94140625,0.9921875,3.0,20.0,20.0,1.103402179330906,1.0,tie_fail;missed_failed_long;unchanged_fail,tie_fail,34,False,False,False,
SingleLineInfilling/HumanEval/80/L6,<=8,5,5,5,,1,1,global_gap_early_commit,primary,0.96875,0.96875,0.98046875,12.0,5.0,13.0,0.5330678587276408,0.49760520621294585,tie_pass,tie_pass,4,True,True,False,
SingleLineInfilling/HumanEval/80/L7,<=8,3,3,3,,-1,1,global_gap_early_commit,primary,0.9140625,0.9140625,0.94140625,21.0,3.0,13.0,0.3257636914446694,0.582653781317267,tie_fail;unchanged_fail,tie_fail,4,False,False,False,
SingleLineInfilling/HumanEval/81/L10,9-12,11,11,11,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,5.0,11.0,13.0,0.8930025667574153,0.7733376352599237,tie_pass,tie_pass,11,True,True,False,
SingleLineInfilling/HumanEval/81/L11,9-12,10,10,10,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,6.0,10.0,20.0,0.8509287993145122,0.7411280018479848,tie_pass,tie_pass,10,True,True,False,
SingleLineInfilling/HumanEval/81/L12,9-12,11,11,11,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,5.0,11.0,13.0,0.9203393800254995,0.7970112363393093,tie_pass,tie_pass,11,True,True,False,
